factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting pval_in_resampling IVW_estimate IVW_pval IVW_resampling_pval
plt_pwy100_pc4 2 2 0.109 -0.176 0.179 -0.175690164654662 1.75703205318329e-16 0.619
plt_pwy116_pc4 2 2 0.694 0.104 0.61 0.0247993425538805 0.289590130248441 0.904
plt_pwy136_pc1 2 2 0.364 -0.328 0.319 0.00899767355539847 0.798070278751238 0.995
plt_pwy148_pc3 2 2 0.067 -0.506 0.099 -0.496939680626702 3.89696889589686e-241 0.011
plt_pwy148_pc5 8 8 0.113 0.206 0.113 0.250230278166739 0.0210020442589326 0.084
plt_pwy152_pc2 2 2 0.084 -0.291 0.058 -0.193144059118908 5.19882666349952e-30 0.333
plt_pwy163_pc2 2 2 0.995 -0.003 0.995 -0.0105922326764456 0.716175632278417 0.977
plt_pwy168_pc3 2 2 0.977 -0.008 0.962 -0.00388180791507303 0.877121631881747 0.985
plt_pwy173_pc2 2 2 0.8 0.101 0.706 -0.0943069298915828 0.00476081734878816 0.687
plt_pwy185_pc5 2 2 0.026 -0.164 0.024 -0.171507689284342 7.47796385828978e-16 0.454
plt_pwy186_pc5 3 3 0.001 -0.168 0 -0.172636984313173 3.0633597254127e-23 0.357
plt_pwy187_pc4 2 2 0.017 -0.331 0.018 -0.316995151763504 3.07182505917722e-20 0.422
plt_pwy193_pc5 3 0 0.724 0.025 0.745 0.0149535945630523 0.0129092436350695 0.88
plt_pwy211_pc5 2 2 0.126 0.26 0.196 0.279276124290751 1.69828757669265e-27 0.056
plt_pwy221_pc5 2 2 0.056 0.367 0.1 0.366574652269737 5.15932160348958e-36 0.443
plt_pwy223_pc1 2 2 0.056 0.346 0.102 0.347388499435463 3.55823682510315e-22 0.563
plt_pwy234_pc4 2 2 0.794 -0.164 0.711 0.0267044566417139 0.393173623023778 0.932
plt_pwy238_pc5 3 0 0.675 -0.027 0.683 -0.0173762441500285 0.00128521935747805 0.839
plt_pwy240_pc4 2 2 0.099 -0.232 0.189 -0.233379406750673 6.08598783819029e-34 0.014
plt_pwy254_pc3 2 2 0.695 0.147 0.642 -0.0430749490139921 0.108119085440807 0.876
plt_pwy278_pc5 2 2 0.007 0.178 0.016 0.177814903024591 8.02576238771947e-16 0.641
plt_pwy282_pc2 2 2 0.954 0.043 0.919 0.0568688213106646 0.102907663073366 0.852
plt_pwy285_pc3 2 2 0.743 -0.252 0.628 -0.45997453762167 5.85725347715825e-60 0.184
plt_pwy287_pc3 2 2 0.255 -0.64 0.366 -0.729733577953362 7.11150696768012e-146 0.036
plt_pwy298_pc1 2 2 0.028 0.233 0.033 0.244470664367272 4.27632218450301e-16 0.505
plt_pwy3_pc4 2 2 0.68 0.174 0.586 0.0739183151558823 0.00712761582394319 0.722
plt_pwy300_pc3 2 2 0.072 -1.153 0.123 -1.17704320152214 1.58428734004314e-240 0.012
plt_pwy300_pc4 2 2 0.923 -0.065 0.917 0.46161260963945 1.56630591859274e-39 0.195
plt_pwy300_pc5 6 6 0 -0.615 0 -0.589335556834916 5.60466136328359e-25 0.001
plt_pwy302_pc2 2 2 0.267 0.893 0.369 1.03801550553936 1.19846826119373e-144 0.035
plt_pwy302_pc5 2 2 0.04 0.787 0.064 0.778130807546537 1.08844197040294e-242 0.012
plt_pwy303_pc3 2 2 0.034 -0.95 0.059 -0.959158882496001 6.51019474592509e-243 0.01
plt_pwy303_pc5 2 2 0.255 0.552 0.337 0.757618755997019 4.28804875780018e-143 0.037
plt_pwy306_pc2 2 2 0.259 0.707 0.364 0.81856461419934 4.17179748211453e-146 0.035
plt_pwy306_pc4 3 3 0.903 0.067 0.905 0.534633177213976 3.70314025358758e-105 0.07
plt_pwy306_pc5 2 2 0.071 -0.76 0.123 -0.775087889431721 1.45453545425203e-240 0.012
plt_pwy308_pc2 2 2 0.393 -0.462 0.377 -0.726217423989718 1.95607984623592e-115 0.038
plt_pwy310_pc2 2 2 0.356 0.544 0.374 0.816668517873622 7.29476915449869e-125 0.041
plt_pwy310_pc5 2 2 0.012 -0.946 0.025 -0.948784421768042 1.63995502499087e-243 0.01
plt_pwy313_pc5 2 2 0.006 -0.746 0.015 -0.747271427682795 1.44766214508327e-243 0.011
plt_pwy314_pc1 2 2 0.179 -0.437 0.251 -0.516626124799359 1.60367748444684e-66 0.013
plt_pwy314_pc4 2 2 0.046 0.293 0.074 0.288849748418885 5.14000026085529e-23 0.505
plt_pwy315_pc5 2 2 0.295 -0.85 0.422 -0.811987317699736 8.67727423746576e-127 0.097
plt_pwy320_pc3 2 0 0.955 -0.005 0.927 0.00333576881279643 0.57194892931371 0.955
plt_pwy321_pc2 3 0 0.816 0.035 0.807 0.0457605806944313 0.000636297947968382 0.803
plt_pwy321_pc5 3 0 0.688 -0.028 0.694 -0.0178875492197965 0.00242383028388921 0.85
plt_pwy322_pc5 3 3 0.188 -0.174 0.154 -0.0737837359312299 0.000292622389092592 0.702
plt_pwy325_pc2 2 0 0.888 0.032 0.817 0.0426953652431311 0.0139082923543128 0.794
plt_pwy325_pc4 3 0 0.669 -0.028 0.676 -0.0187823570432389 0.00093877191960554 0.837
plt_pwy325_pc5 4 4 0.348 0.101 0.368 -0.0077788146641337 0.945589548725804 0.952
plt_pwy326_pc4 3 0 0.684 0.025 0.69 0.0163129641510202 0.00206417694581738 0.85
plt_pwy327_pc4 2 2 0.05 -0.28 0.082 -0.27125953748493 9.71211824211772e-17 0.543
plt_pwy329_pc1 2 2 0.892 -0.054 0.839 0.0857151152784145 0.0054630158572218 0.815
plt_pwy39_pc4 2 2 0.141 0.229 0.197 0.265318325883328 4.13375406146857e-38 0.055
plt_pwy42_pc1 2 2 0.775 0.11 0.651 -0.0235963333402857 0.438305719183002 0.914
plt_pwy55_pc4 2 2 0.204 -0.196 0.302 -0.136427369135531 1.09348255940407e-19 0.568
plt_pwy60_pc3 2 2 0.052 -0.099 0.064 -0.106403079826952 7.1147678475217e-30 0.334
plt_pwy87_pc3 2 2 0.073 0.123 0.092 0.136390715474874 1.11751759994629e-29 0.328
plt_pwy87_pc5 2 2 0.042 -0.128 0.075 -0.120906336261214 5.75666796221692e-30 0.364
plt_pwy9_pc1 2 2 0.404 -0.281 0.373 -0.583982390951234 2.29681508783685e-110 0.033
plt_pwy96_pc2 2 2 0.081 0.325 0.108 0.283163091419812 6.93523919443478e-17 0.182
plt_pwy97_pc5 2 2 0.082 -0.416 0.156 -0.414881061358919 4.33868147488951e-23 0.549
rbc_pwy10_pc3 2 2 0.902 0.042 0.79 0.0407197953898871 0.141133270852289 0.833
rbc_pwy110_pc2 2 2 0.676 -0.126 0.608 0.0273878818942899 0.376199191593687 0.946
rbc_pwy13_pc3 2 2 0.883 -0.041 0.754 0.0648731056046882 0.000412638707055842 0.799
rbc_pwy132_pc1 2 2 0.6 -0.177 0.602 0.00346098559179594 0.920378841570564 0.999
rbc_pwy144_pc4 2 2 0.935 0.035 0.853 0.00136342845123709 0.966269689085404 0.98
rbc_pwy162_pc2 2 2 0.954 -0.027 0.893 -0.0525020951461409 0.15256180453902 0.839
rbc_pwy164_pc3 2 2 0.985 0.007 0.959 0.0088396460849509 0.767120941580599 0.95
rbc_pwy174_pc3 4 4 0.033 -0.766 0.021 -0.255663680920649 0.238666757935488 0.31
rbc_pwy193_pc5 2 0 0.944 0.007 0.88 -0.00490675245251628 0.496683223290951 0.958
rbc_pwy22_pc5 2 2 0.625 0.155 0.573 0.0386175556304097 0.140610454502766 0.871
rbc_pwy230_pc5 2 2 0.255 -0.393 0.398 -0.396949717622651 4.49065215774029e-48 0.014
rbc_pwy233_pc5 2 2 0.09 -0.283 0.144 -0.291972549336263 8.55445559441085e-26 0.371
rbc_pwy237_pc2 2 2 0.469 -0.269 0.449 -0.058768598849858 0.0640618218596502 0.837
rbc_pwy238_pc3 3 3 0.004 0.225 0.009 0.245397862612326 1.35299129301005e-37 0.277
rbc_pwy238_pc5 2 0 0.966 -0.004 0.933 0.00652338423148122 0.309491485351653 0.951
rbc_pwy252_pc5 3 3 0.168 0.379 0.187 0.255060000879476 8.4724120880603e-42 0.244
rbc_pwy26_pc3 2 2 0.062 0.201 0.031 0.236755528278418 6.38927412700587e-19 0.267
rbc_pwy263_pc5 2 2 0.465 0.178 0.488 -0.0230249118326763 0.26467672112762 0.967
rbc_pwy278_pc5 2 2 0.913 -0.026 0.84 0.0178473355339893 0.422627189721371 0.894
rbc_pwy28_pc4 2 2 0.076 -0.944 0.066 -0.759222644399383 8.29617116705941e-145 0.005
rbc_pwy284_pc5 2 2 0.265 -0.633 0.39 -0.606444961029196 6.42848803037204e-77 0.147
rbc_pwy306_pc2 2 2 0.002 -0.293 0.004 -0.295000220407015 8.50622097505407e-16 0.393
rbc_pwy306_pc5 2 2 0.054 0.227 0.027 0.260311661537225 9.00307688020185e-23 0.225
rbc_pwy320_pc3 2 0 0.924 -0.008 0.837 0.00238236101196343 0.708580737384051 0.97
rbc_pwy321_pc5 2 0 0.944 -0.007 0.88 0.00502634477562583 0.495025947479167 0.958
rbc_pwy325_pc4 2 0 0.935 -0.007 0.862 0.00374852983285753 0.589139371072351 0.962
rbc_pwy326_pc3 3 0 0.126 0.506 0.116 0.0418351687195802 0.00581356266374702 0.781
rbc_pwy326_pc4 2 0 0.958 0.004 0.917 -0.00559907324482556 0.369982500804833 0.951
rbc_pwy6_pc4 2 2 0.008 -0.228 0.014 -0.22805144710312 3.2054508897009e-21 0.551
rbc_pwy62_pc4 5 5 0.008 0.266 0.01 0.316676715679321 1.19759812627446e-07 0.01
rbc_pwy62_pc5 4 4 0.005 -0.173 0.01 -0.156071696413768 8.06088250348798e-08 0.026
rbc_pwy63_pc3 2 2 0.857 0.068 0.726 0.027890065665733 0.105635076966886 0.853
rbc_pwy71_pc1 2 2 0.061 0.269 0.092 0.257121009158997 7.2577348492549e-20 0.37
rbc_pwy87_pc5 2 2 0.248 -0.144 0.269 -0.145293873344173 5.5647157403661e-38 0.317
rbc_pwy91_pc3 4 0 0.001 -0.393 0.001 -0.36612210132801 2.53681102200357e-24 0
SCZ_pwy1_pc2 3 3 0.687 -0.223 0.654 -0.211756052679413 0.00127485632804425 0.713
SCZ_pwy104_pc5 2 2 0.039 0.414 0.156 0.417041539268073 1.54731477020687e-21 0.224
SCZ_pwy111_pc3 2 2 0.564 -0.645 0.573 0.114238573190713 0.36005324226461 0.961
SCZ_pwy117_pc4 2 2 0.039 0.789 0.113 0.795331158177908 1.54753278130402e-17 0.399
SCZ_pwy148_pc5 2 2 0.094 0.618 0.267 0.621385391891641 9.20360353592975e-20 0.409
SCZ_pwy164_pc4 4 4 0.243 0.658 0.254 0.56641778810896 0.186419503661797 0.302
SCZ_pwy172_pc3 2 0 0.041 0.344 0.036 0.353835290132267 1.59346558680695e-17 0.259
SCZ_pwy172_pc5 2 0 0.667 -0.422 0.53 -0.148523546139298 0.040547585153689 0.646
SCZ_pwy18_pc2 2 2 0.573 -0.63 0.546 -0.128209022783169 0.227028494201047 0.928
SCZ_pwy183_pc4 2 2 0.056 0.694 0.188 0.700401844859673 5.07836721918073e-18 0.426
SCZ_pwy193_pc2 2 2 0.049 1.342 0.119 1.32514273768513 1.02144409829181e-47 0.007
SCZ_pwy193_pc5 3 0 0.766 -0.063 0.779 -0.0988226930614981 7.1550005636149e-08 0.576
SCZ_pwy197_pc1 4 0 0.003 1.286 0.003 1.39635948944144 2.61905800377079e-24 0.002
SCZ_pwy197_pc5 4 4 0.285 -0.409 0.202 -0.386075213268948 0.234106510587735 0.272
SCZ_pwy20_pc1 2 2 0.966 0.055 0.856 0.140057946944863 0.228709814152403 0.754
SCZ_pwy203_pc2 2 2 0.14 0.7 0.294 0.672937397894692 3.89574353832737e-18 0.313
SCZ_pwy203_pc4 2 2 0.063 0.213 0.158 0.210168638573098 3.9755099293465e-17 0.361
SCZ_pwy210_pc4 2 0 0.527 0.563 0.504 0.0537556210586792 0.572156679307454 0.965
SCZ_pwy212_pc2 2 2 0.028 1.593 0.111 1.59648675438374 1.55686107502268e-54 0.003
SCZ_pwy224_pc4 2 2 0.002 0.814 0.008 0.8135132871914 1.36714042316926e-20 0.304
SCZ_pwy238_pc1 3 3 0.135 -0.508 0.076 -0.325409037827058 2.45194170396373e-11 0.355
SCZ_pwy238_pc5 3 0 0.781 0.056 0.796 0.0901661380373753 1.63057152133964e-07 0.599
SCZ_pwy26_pc5 2 0 0.334 -0.943 0.246 0.155218041248922 0.164230738231941 0.993
SCZ_pwy260_pc4 2 2 0.065 1.51 0.167 1.51801785900249 4.38163073631313e-54 0.003
SCZ_pwy267_pc5 2 2 0.651 0.377 0.613 0.016360749521298 0.847591423447721 0.971
SCZ_pwy268_pc3 2 0 0.119 -1.132 0.138 -1.03538515057459 2.53905771340146e-25 0.156
SCZ_pwy275_pc1 2 0 0.066 0.669 0.022 0.715527758097936 8.33975516811149e-28 0.03
SCZ_pwy28_pc3 3 0 0.013 0.781 0.038 0.720546431842876 1.23964174584893e-33 0.117
SCZ_pwy300_pc5 2 2 0.052 -0.843 0.191 -0.845533194719342 4.80654940516789e-20 0.41
SCZ_pwy317_pc2 2 2 0.032 -1.047 0.014 -1.07138144377074 4.18897177616906e-17 0.24
SCZ_pwy319_pc3 2 2 0.969 -0.065 0.878 -0.0530720644937409 0.715311443917185 0.893
SCZ_pwy32_pc3 2 2 0.033 0.853 0.078 0.8595578376155 2.12187472643646e-15 0.341
SCZ_pwy320_pc3 3 0 0.806 0.048 0.836 0.0826944309143887 7.63021731006042e-07 0.616
SCZ_pwy321_pc5 3 0 0.808 0.056 0.813 0.0967074115509226 7.74820915868454e-07 0.641
SCZ_pwy322_pc4 2 2 0.031 0.637 0.042 0.635925681862883 1.08170963877787e-19 0.36
SCZ_pwy323_pc3 4 0 0.002 0.96 0.028 0.926619340294897 1.72900486022295e-21 0.002
SCZ_pwy323_pc5 4 4 0.003 -0.946 0.015 -0.894676280762892 4.14747938573755e-14 0.016
SCZ_pwy325_pc3 2 0 0.315 -0.699 0.182 -0.0157896904745904 0.867950966995907 0.997
SCZ_pwy325_pc4 3 0 0.813 0.05 0.828 0.0893452680381666 1.05382345310926e-06 0.636
SCZ_pwy325_pc5 2 0 0.043 -0.459 0.174 -0.453829720900846 1.54205812192821e-23 0.235
SCZ_pwy326_pc4 3 0 0.787 -0.052 0.801 -0.0862376351543214 2.43174335187566e-07 0.601
SCZ_pwy327_pc3 2 2 0.34 -0.701 0.288 -0.310538014911214 7.52658244002051e-05 0.576
SCZ_pwy332_pc4 2 2 0.984 -0.022 0.969 -0.0023995856001327 0.980874743472478 0.998
SCZ_pwy42_pc3 2 2 0.939 -0.072 0.804 -0.071923500370021 0.422706904112916 0.822
SCZ_pwy42_pc4 2 0 0.077 1.272 0.099 1.18836920525988 1.46689511579939e-29 0.152
SCZ_pwy55_pc1 4 4 0.001 -1.386 0.002 -1.32928792640021 1.00900964837325e-27 0.002
SCZ_pwy58_pc3 2 2 0.067 1.005 0.066 0.972920520180817 1.67658577632787e-27 0.07
SCZ_pwy61_pc4 2 2 0.866 0.135 0.685 0.14014175075982 0.0520511331646012 0.714
SCZ_pwy67_pc4 3 3 0.005 -0.899 0.034 -0.879758188488643 8.80025921597828e-26 0.225
SCZ_pwy73_pc2 2 2 0.093 0.776 0.272 0.774972524091867 6.59022079064292e-16 0.523
SCZ_pwy77_pc1 3 3 0.002 -0.907 0.005 -0.918950375334946 1.20100114126878e-25 0.251
SCZ_pwy79_pc5 2 2 0.492 1.042 0.486 0.484703269513749 3.66737734735965e-06 0.57
SCZ_pwy84_pc3 2 2 0.101 -0.18 0.188 -0.175764474462887 6.62579907754888e-17 0.372
SCZ_pwy85_pc2 2 2 0.098 -0.231 0.184 -0.225880173451222 6.30202736759271e-17 0.371
SCZ_pwy85_pc3 2 2 0.103 -0.214 0.188 -0.208949994421209 6.83594438297661e-17 0.373
SCZ_pwy85_pc5 2 2 0.104 0.265 0.188 0.258843916787143 6.94555220300208e-17 0.373
SCZ_pwy89_pc3 2 2 0.112 -0.247 0.194 -0.241006529255741 7.94867772847933e-17 0.375
SCZ_pwy89_pc5 3 3 0.465 0.29 0.362 0.23877658865751 6.27871290766954e-06 0.616
T1D_pwy123_pc1 2 2 0.184 -2.478 0.333 -2.55183419549157 4.63493135895579e-27 0.359
T1D_pwy123_pc4 2 2 0.721 -0.684 0.678 0.21176638971339 0.248088372955281 0.898
T1D_pwy141_pc2 3 3 0.509 0.633 0.431 0.424715937494167 0.000530844794544551 0.701
T1D_pwy144_pc1 2 2 0.253 -2.716 0.392 -2.71562441314979 4.98803501981668e-45 0.193
T1D_pwy147_pc4 2 2 0.047 1.893 0.111 1.8997315500436 2.36558853175587e-25 0.434
T1D_pwy157_pc4 2 2 0.786 -0.673 0.644 -0.138274955611041 0.535317062990257 0.916
T1D_pwy17_pc4 2 2 0.741 -0.449 0.624 -0.000481153444597553 0.996684690320545 0.998
T1D_pwy181_pc3 3 3 0.021 2.669 0.023 2.48586083971743 9.22432394361326e-150 0.023
T1D_pwy182_pc1 3 3 0.027 1.169 0.044 1.1941801795313 3.46803599485292e-31 0.375
T1D_pwy185_pc5 3 3 0.429 0.681 0.362 0.232417330000733 0.0498175585643609 0.871
T1D_pwy186_pc5 2 2 0.737 0.483 0.612 -0.231921702106828 0.0965190854697569 0.929
T1D_pwy187_pc1 2 2 0.841 -0.572 0.716 -0.457419978295645 0.0149541664703155 0.737
T1D_pwy187_pc4 2 2 0.75 0.755 0.615 0.441206225219545 0.0415401540280857 0.704
T1D_pwy203_pc2 2 2 0.118 1.977 0.156 1.66535057038219 1.43268242359058e-23 0.189
T1D_pwy203_pc5 2 2 0.129 1.875 0.291 1.87463843893565 3.37220426487636e-32 0.344
T1D_pwy224_pc3 2 2 0.062 -1.794 0.081 -1.88925622083178 7.9006544100743e-25 0.272
T1D_pwy229_pc2 2 2 0.993 -0.014 0.986 0.0605714622702834 0.558889889977516 0.923
T1D_pwy23_pc4 2 2 0.002 -1.237 0 -1.23687914984613 3.79660303647411e-22 0.529
T1D_pwy236_pc2 2 2 0.892 -0.314 0.753 -0.190984559176242 0.244289194348902 0.769
T1D_pwy248_pc2 2 2 0.042 1.925 0.088 1.93782802962803 7.17095825366099e-23 0.435
T1D_pwy250_pc3 2 2 0.871 -0.254 0.739 -0.146721356535137 0.254556860312419 0.825
T1D_pwy253_pc5 2 2 0.397 -2.383 0.451 -1.80530958464543 3.54533346526853e-58 0.133
T1D_pwy257_pc1 2 2 0.565 -2.021 0.525 0.467163492852909 0.0524491958405539 0.929
T1D_pwy279_pc2 2 2 0.908 -0.241 0.782 -0.171658916022473 0.407292130617196 0.854
T1D_pwy282_pc4 2 2 0.872 -0.397 0.726 -0.593068369093039 0.000228069265652581 0.66
T1D_pwy297_pc4 2 2 0.569 0.696 0.538 -0.10557417454952 0.15012191353873 0.985
T1D_pwy320_pc1 2 2 0.073 1.114 0.183 1.12657769393543 2.30910502188061e-25 0.405
T1D_pwy322_pc1 4 4 0.456 -0.985 0.454 -0.0356144585999561 0.97350204387925 0.975
T1D_pwy332_pc3 2 2 0.678 -1.14 0.566 -1.23844478208654 1.52946394173647e-18 0.529
T1D_pwy35_pc1 3 3 0.024 -2.192 0.026 -2.31929640765234 1.52447296813405e-39 0.076
T1D_pwy49_pc1 2 2 0.002 -1.599 0 -1.60887926103001 7.56557780062849e-24 0.149
T1D_pwy65_pc5 3 3 0.939 -0.109 0.942 -0.981095184070515 1.18342358419899e-16 0.479
T1D_pwy67_pc2 2 2 0.999 -0.002 1 -0.178642552510642 0.241825437284005 0.844
T1D_pwy94_pc5 2 2 0.957 -0.095 0.894 -0.0269587769011437 0.87973391731236 0.982
T1D_pwy99_pc1 2 2 0.124 -1.332 0.206 -1.38741546810317 1.58054201759864e-17 0.454
T2D_2_pwy112_pc5 3 3 0.576 -0.793 0.75 -4.41625718109957 0.0217837974267441 0.5
T2D_2_pwy159_pc3 2 2 0.64 -0.451 NA -1.57321374867344 0.0217837946174415 NA
T2D_2_pwy176_pc1 3 3 0.857 -0.467 0.5 -3.18172727025182 0.15557000005304 0.5
T2D_2_pwy200_pc3 3 3 0.521 -0.327 0.5 -1.42469220759126 0.453255101181055 0
T2D_2_pwy224_pc2 2 2 0.516 -1.003 NA -2.11033863806575 0.45325492213856 NA
T2D_2_pwy226_pc1 2 2 0.8 0.601 NA 1.43638267720031 0.107856268023944 NA
T2D_2_pwy233_pc4 2 2 0.581 0.995 NA 2.66211460764113 0.0217837774367065 NA
T2D_2_pwy267_pc5 3 3 0.56 -0.654 0.5 -3.38541393629706 0.0217837950962177 0.25
T2D_2_pwy270_pc5 2 2 0.6 -0.499 NA -1.44032839791105 0.453254833365873 NA
T2D_2_pwy274_pc2 3 3 0.731 -0.529 0.5 -1.78896680286566 0.100974582234555 0.5
T2D_2_pwy28_pc1 3 3 0.26 -1.537 0 -2.87764162732319 0.0231340668636696 0
T2D_2_pwy281_pc1 2 2 0.58 -0.522 NA -1.39136565001639 0.0217837771529316 NA
T2D_2_pwy283_pc5 4 4 0.936 -0.32 NA -6.59959527773494 0.333834314262606 NA
T2D_2_pwy287_pc4 2 2 0.66 0.929 NA 3.59115907681029 0.0217837629585182 NA
T2D_2_pwy293_pc5 3 3 0.239 8.168 0 14.6229467598856 0.0210673796993756 0
T2D_2_pwy295_pc1 4 4 0.332 4.021 NA 13.4914317786503 0.0214477930971799 NA
T2D_2_pwy31_pc1 2 2 0.84 -0.475 NA -1.35774904560753 0.132420840267153 NA
T2D_2_pwy317_pc1 3 3 0.566 -1.078 0.75 -5.71511835694299 0.0217837965797455 0.5
T2D_2_pwy32_pc1 2 2 0.523 0.406 NA 0.87427113596556 0.4532547834163 NA
T2D_2_pwy44_pc3 3 3 0.462 -0.694 0.25 -2.39643663879915 0.453254981522862 0.25
T2D_2_pwy49_pc4 2 2 0.234 1.605 NA 1.90718924794778 0.0210883313024663 NA
T2D_2_pwy68_pc4 4 4 0.36 -0.608 NA -2.22640522146979 0.0235447941636457 NA
T2D_pwy102_pc3 2 2 0.043 1.842 0.077 1.83617430902609 1.08390128780947e-20 0.407
T2D_pwy118_pc2 2 2 0.05 -1.034 0.066 -1.02799385438013 3.99295178490341e-16 0.505
T2D_pwy185_pc4 2 2 0.987 -0.042 0.934 0.235535328530202 0.166603867929554 0.758
T2D_pwy217_pc4 2 2 0.863 0.322 0.725 0.0329341152253469 0.836713091511956 0.956
T2D_pwy259_pc2 2 2 0.269 -4.298 0.407 -4.22560173202506 3.41254023864395e-64 0.022
T2D_pwy263_pc4 2 2 0.197 -1.857 0.242 -2.02968559332943 1.82614447464879e-28 0.154
T2D_pwy94_pc3 2 2 0.028 -1.411 0.088 -1.40944527690279 1.64425250016272e-19 0.385
TC_pwy113_pc3 2 2 0.079 0.342 0.103 0.30810143918989 1.92515278272028e-34 0.299
TC_pwy118_pc5 2 2 0.221 -0.355 0.371 -0.342729868662802 1.4832148555922e-47 0.295
TC_pwy138_pc2 3 3 0.557 0.144 0.526 0.124547766149639 2.15264385817939e-06 0.724
TC_pwy139_pc5 3 0 0.003 0.309 0.01 0.317711379374454 1.78508985964971e-33 0.392
TC_pwy140_pc1 4 4 0.597 -0.186 0.558 -0.237068927133523 0.451482131409204 0.482
TC_pwy15_pc2 3 3 0.241 0.085 0.232 0.0393314834560291 2.97319470825314e-06 0.723
TC_pwy155_pc5 2 2 0.028 0.219 0.059 0.218571219784872 6.76908092184729e-15 0.481
TC_pwy172_pc5 2 0 0.048 -0.218 0.093 -0.215718749423325 3.39757467593459e-24 0.356
TC_pwy182_pc3 2 2 0.906 -0.046 0.821 0.0902763976853008 0.00219739532190632 0.877
TC_pwy193_pc5 2 0 0.236 -0.07 0.258 -0.0774662153436982 1.63781275670735e-26 0.382
TC_pwy235_pc2 3 3 0.46 0.194 0.398 0.150133535123537 1.14703217500665e-06 0.719
TC_pwy238_pc3 2 2 0.783 0.086 0.652 -0.0180207466604958 0.514720231498708 0.96
TC_pwy238_pc5 2 0 0.173 0.063 0.225 0.0676735552293649 1.8546231355096e-28 0.373
TC_pwy255_pc1 2 2 0.52 0.247 0.507 0.0894876371384929 0.005789633404389 0.628
TC_pwy256_pc1 3 3 0.425 -0.193 0.408 0.0493896477213574 0.0363187233407656 0.845
TC_pwy260_pc5 2 2 0.798 0.189 0.693 0.490814877508567 1.92589189089684e-57 0.239
TC_pwy266_pc1 2 2 0.062 0.348 0.105 0.3573087363326 3.06131351213547e-27 0.489
TC_pwy270_pc1 2 2 0.733 -0.166 0.642 0.0567218979591512 0.144678819301205 0.932
TC_pwy272_pc2 2 2 0.108 -0.321 0.21 -0.32141909898843 2.81408393477026e-32 0.466
TC_pwy272_pc5 2 2 0.771 0.139 0.65 -0.00526039652904949 0.816935293920401 0.987
TC_pwy282_pc2 2 2 0.269 0.566 0.41 0.56581734454888 2.26909301782379e-51 0.302
TC_pwy297_pc2 2 2 0.085 -0.22 0.152 -0.215930877750292 1.75911006897158e-22 0.531
TC_pwy304_pc3 2 0 0.039 -0.343 0.07 -0.349340097021845 6.05376052620488e-24 0.52
TC_pwy31_pc5 2 2 0.752 -0.15 0.665 -0.00897530544716816 0.753616880178789 0.954
TC_pwy310_pc1 3 3 0.82 0.093 0.839 0.156201725681253 1.65737859657484e-05 0.776
TC_pwy321_pc2 2 0 0.056 0.209 0.119 0.208279679514764 1.40743795199568e-36 0.41
TC_pwy321_pc5 2 0 0.193 0.069 0.242 0.0757506750100113 6.67420200757811e-28 0.376
TC_pwy323_pc3 3 0 0.027 0.205 0.061 0.206898207460542 1.12250412892183e-35 0.369
TC_pwy325_pc2 2 0 0.054 -0.22 0.117 -0.219181961363313 1.34050805870242e-36 0.409
TC_pwy325_pc4 2 0 0.199 0.066 0.244 0.0720219469226373 9.49111505727081e-28 0.376
TC_pwy326_pc3 3 0 0.013 0.256 0.035 0.251356662957146 5.50574086387616e-45 0.302
TC_pwy326_pc4 2 0 0.193 -0.062 0.242 -0.0676373717111176 6.67211107252726e-28 0.376
TC_pwy39_pc2 2 2 0.013 -0.195 0.02 -0.196557379695623 2.05917890574408e-17 0.555
TC_pwy40_pc1 2 2 0.742 0.134 0.646 0.0235830781417137 0.552544612308657 0.946
TC_pwy44_pc5 2 2 0.839 0.056 0.773 -0.0191484115400831 0.511942257209875 0.921
TC_pwy45_pc3 2 2 0.448 0.389 0.443 -0.0916165944684048 0.0150810008219849 0.986
TC_pwy45_pc5 3 3 0.585 -0.105 0.56 -0.0754862727327303 0.000747766246881512 0.831
TC_pwy50_pc3 2 2 0.143 0.529 0.199 0.415657030020735 1.4032006097367e-29 0.326
TC_pwy60_pc3 2 2 0.003 0.153 0.002 0.152637944252676 5.93458018997643e-50 0.304
TC_pwy62_pc4 2 2 0.317 -0.268 0.448 -0.24398995911388 1.71259983414876e-42 0.35
TC_pwy62_pc5 3 3 0.051 0.133 0.066 0.126862128190323 9.060939209275e-59 0.264
TC_pwy63_pc4 2 2 0.327 1.672 0.344 0.623142805081856 6.14006241919467e-77 0.125
TC_pwy64_pc3 2 2 0.041 -0.273 0.078 -0.276848395912819 1.35313238426606e-15 0.51
TC_pwy74_pc1 2 2 0.854 0.072 0.782 0.016614856514018 0.647395879917263 0.936
TC_pwy79_pc4 2 2 0.064 0.762 0.047 0.6955565349889 3.40192946903092e-100 0.009
TC_pwy86_pc2 2 2 0.14 0.402 0.194 0.285796307746371 5.2753554603088e-17 0.315
TC_pwy87_pc3 2 2 0.614 -0.118 0.578 -0.113999775116965 1.75708457802768e-17 0.616
TC_pwy87_pc5 2 2 0.061 0.155 0.103 0.156194686004992 1.44246048538524e-49 0.314
TC_pwy88_pc3 2 2 0.64 0.228 0.577 0.0261896022747077 0.413488808142988 0.949
