factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
rbc_pwy577_pc1 2 2 0.013 0.077 1 0.044
rbc_pwy578_pc2 2 2 0.067 -0.079 0.989 0.174
rbc_pwy587_pc4 2 2 0.024 0.043 0.999 0.077
rbc_pwy589_pc4 2 2 0.002 0.073 1 0.003
rbc_pwy59_pc4 5 5 0.134 0.089 0.469 0.105
rbc_pwy605_pc4 2 2 0.015 -0.072 0.999 0.041
rbc_pwy606_pc5 2 2 0.923 -0.012 0.014 0.796
rbc_pwy608_pc4 2 2 0.009 -0.06 1 0.029
rbc_pwy60_pc3 3 3 0.232 -0.133 0.589 0.26
rbc_pwy624_pc2 2 2 0.999 0 0 0.998
rbc_pwy635_pc3 2 2 0.502 -0.112 0.498 0.501
rbc_pwy636_pc2 2 2 0.936 -0.013 0.01 0.834
rbc_pwy638_pc2 2 2 0.067 -0.089 0.989 0.113
rbc_pwy642_pc2 2 2 0.885 0.008 0.032 0.757
rbc_pwy651_pc2 2 2 0.537 -0.048 0.441 0.486
rbc_pwy666_pc2 2 2 0.133 -0.061 0.957 0.318
rbc_pwy667_pc2 2 2 0.015 0.114 0.999 0.045
rbc_pwy677_pc3 3 3 0.368 0.103 0.399 0.275
rbc_pwy69_pc3 2 2 0.942 -0.012 0.008 0.835
rbc_pwy6_pc1 2 2 0.896 -0.013 0.026 0.71
rbc_pwy701_pc1 2 2 0.816 -0.027 0.081 0.641
rbc_pwy714_pc5 2 2 0.221 -0.122 0.884 0.443
rbc_pwy728_pc4 2 2 0.015 0.081 0.999 0.042
rbc_pwy737_pc3 3 3 0.574 0.027 0.182 0.47
rbc_pwy737_pc4 3 3 0.003 0.084 0.993 0.018
rbc_pwy73_pc1 2 2 0.87 0.039 0.041 0.688
rbc_pwy753_pc5 2 2 0.016 -0.081 0.999 0.052
rbc_pwy761_pc4 2 2 0.966 -0.002 0.003 0.894
rbc_pwy770_pc1 2 2 0.13 0.135 0.959 0.351
rbc_pwy773_pc2 2 2 0.026 -0.068 0.998 0.073
rbc_pwy776_pc3 2 2 0.985 0.002 0.001 0.958
rbc_pwy781_pc3 2 2 0.983 0.003 0.001 0.936
rbc_pwy789_pc2 2 2 0.065 0.066 0.99 0.164
rbc_pwy789_pc5 2 2 0.057 0.027 0.992 0.172
rbc_pwy790_pc4 2 2 0.067 -0.069 0.989 0.203
rbc_pwy801_pc2 3 3 0.549 0.032 0.204 0.433
rbc_pwy806_pc4 2 2 0.915 -0.01 0.018 0.794
rbc_pwy817_pc5 2 2 0.003 0.042 1 0.013
rbc_pwy820_pc3 2 2 0.01 -0.08 1 0.033
rbc_pwy820_pc4 2 2 0.067 -0.043 0.989 0.206
rbc_pwy828_pc4 2 2 0.06 0.021 0.991 0.185
rbc_pwy83_pc2 2 2 0.272 -0.269 0.829 0.402
rbc_pwy850_pc5 2 2 0.069 -0.056 0.988 0.209
rbc_pwy854_pc3 2 2 0.059 0.063 0.991 0.185
rbc_pwy855_pc3 2 2 0.983 0.001 0.001 0.952
rbc_pwy871_pc1 2 2 0.952 -0.009 0.006 0.852
rbc_pwy886_pc1 4 4 0.89 0.011 0.007 0.87
rbc_pwy891_pc4 2 2 0.061 -0.069 0.991 0.186
rbc_pwy893_pc1 2 2 0.953 -0.007 0.005 0.872
rbc_pwy895_pc3 2 2 0.77 0.107 0.125 0.573
rbc_pwy901_pc2 4 4 0.408 0.038 0.235 0.403
rbc_pwy905_pc1 3 3 0.576 0.031 0.18 0.483
rbc_pwy933_pc4 2 2 0.074 0.076 0.987 0.228
rbc_pwy945_pc5 2 2 0.125 0.043 0.962 0.343
rbc_pwy952_pc2 4 4 0.777 -0.015 0.031 0.777
rbc_pwy957_pc5 2 2 0.078 0.097 0.985 0.241
rbc_pwy958_pc1 3 3 0.001 -0.129 0.998 0.001
rbc_pwy959_pc3 2 2 0.99 -0.002 0 0.982
rbc_pwy95_pc3 3 3 0.759 -0.013 0.058 0.803
rbc_pwy961_pc4 2 2 0.82 0.015 0.078 0.664
rbc_pwy964_pc2 2 2 0.067 -0.088 0.989 0.113
rbc_pwy969_pc3 4 4 0.59 0.03 0.108 0.607
rbc_pwy970_pc1 2 2 0.933 0.011 0.011 0.838
rbc_pwy97_pc1 2 2 0.013 0.082 1 0.041
ukb.allasthma_pwy1013_pc5 2 2 0.045 -0.136 0.995 0.13
ukb.allasthma_pwy1017_pc5 2 2 0.34 0.363 0.74 0.491
ukb.allasthma_pwy1024_pc1 2 2 0.081 0.215 0.984 0.185
ukb.allasthma_pwy1026_pc3 2 2 0.933 -0.007 0.011 0.852
ukb.allasthma_pwy1036_pc1 2 2 0.087 0.176 0.981 0.2
ukb.allasthma_pwy1047_pc5 2 2 0.872 -0.025 0.04 0.727
ukb.allasthma_pwy1050_pc5 2 2 0.975 -0.006 0.001 0.919
ukb.allasthma_pwy1057_pc1 4 4 0.86 0.027 0.012 0.851
ukb.allasthma_pwy1059_pc4 2 2 0.674 -0.052 0.24 0.59
ukb.allasthma_pwy1092_pc4 2 2 0.137 -0.076 0.954 0.278
ukb.allasthma_pwy109_pc3 2 2 0.651 -0.082 0.271 0.541
ukb.allasthma_pwy1116_pc1 2 2 0.029 -0.157 0.998 0.074
ukb.allasthma_pwy114_pc2 2 2 0.722 -0.088 0.179 0.671
ukb.allasthma_pwy1194_pc1 2 1 0.551 0.167 0.421 0.531
ukb.allasthma_pwy1194_pc4 2 2 0.885 -0.029 0.032 0.77
ukb.allasthma_pwy125_pc2 3 3 0.826 -0.064 0.03 0.822
ukb.allasthma_pwy193_pc3 2 2 0.928 -0.01 0.013 0.846
ukb.allasthma_pwy29_pc5 2 2 0.14 -0.151 0.952 0.22
ukb.allasthma_pwy324_pc4 2 2 0.033 0.15 0.997 0.041
ukb.allasthma_pwy462_pc4 2 2 0.714 -0.076 0.188 0.671
ukb.allasthma_pwy484_pc5 3 3 0.349 0.097 0.423 0.322
ukb.allasthma_pwy486_pc5 3 3 0.349 0.097 0.423 0.322
ukb.allasthma_pwy500_pc3 2 2 0.63 0.093 0.302 0.59
ukb.allasthma_pwy50_pc3 4 4 0.175 -0.135 0.51 0.158
ukb.allasthma_pwy626_pc4 2 1 0.135 -0.239 0.955 0.149
ukb.allasthma_pwy694_pc1 2 2 0.012 -0.134 1 0.027
ukb.allasthma_pwy76_pc2 2 2 0.594 0.078 0.354 0.59
ukb.allasthma_pwy771_pc5 2 2 0.671 0.098 0.244 0.59
ukb.allasthma_pwy77_pc3 2 2 0.066 -0.173 0.989 0.079
ukb.allasthma_pwy785_pc3 2 2 0.092 0.176 0.979 0.136
ukb.allasthma_pwy798_pc5 2 1 0.501 -0.154 0.498 0.502
ukb.allasthma_pwy800_pc3 4 4 0 -0.201 0.992 0.002
ukb.allasthma_pwy846_pc3 2 2 0.954 0.009 0.005 0.888
ukb.allasthma_pwy86_pc3 2 2 0.076 0.152 0.986 0.091
ukb.allasthma_pwy87_pc3 2 2 0.076 0.152 0.986 0.091
ukb.allasthma_pwy888_pc2 2 2 0.047 0.148 0.995 0.129
ukb.allasthma_pwy899_pc2 2 2 0.866 -0.024 0.044 0.732
ukb.allasthma_pwy907_pc1 2 2 0.722 0.123 0.179 0.599
ukb.allasthma_pwy914_pc2 2 2 0.619 0.113 0.317 0.519
ukb.allasthma_pwy954_pc4 2 2 0.941 0.015 0.009 0.843
ukb.allasthma_pwy968_pc1 2 2 0.141 -0.133 0.951 0.268
ukb.allasthma_pwy971_pc1 2 2 0.075 0.212 0.986 0.198
wbc_pwy1001_pc2 2 2 0.056 -0.067 0.992 0.17
wbc_pwy1002_pc4 2 2 0.053 0.109 0.993 0.089
wbc_pwy1015_pc3 2 2 0.004 -0.062 1 0.013
wbc_pwy1018_pc5 2 2 0.012 0.043 1 0.025
wbc_pwy101_pc4 2 2 0 -0.054 1 0.001
wbc_pwy1026_pc3 3 3 0.001 0.032 0.997 0.014
wbc_pwy1026_pc5 2 2 0.045 0.031 0.995 0.131
wbc_pwy1027_pc3 3 3 0.005 0.035 0.991 0.05
wbc_pwy1036_pc2 3 3 0.002 0.047 0.995 0.016
wbc_pwy1037_pc3 2 2 0.052 0.082 0.993 0.077
wbc_pwy1039_pc5 5 5 0.339 -0.025 0.227 0.4
wbc_pwy103_pc3 2 2 0.947 -0.005 0.007 0.845
wbc_pwy1040_pc5 2 2 0.471 -0.047 0.545 0.508
wbc_pwy1042_pc5 3 3 0.629 0.015 0.137 0.574
wbc_pwy1047_pc1 3 3 0.55 0.07 0.202 0.444
wbc_pwy1057_pc2 3 3 0.005 -0.056 0.991 0.046
wbc_pwy1059_pc4 2 2 0.888 0.007 0.031 0.751
wbc_pwy1061_pc2 2 2 0.019 -0.103 0.999 0.047
wbc_pwy1062_pc3 2 2 0.025 -0.047 0.998 0.044
wbc_pwy1062_pc4 3 3 0.004 -0.032 0.993 0.016
wbc_pwy106_pc4 4 4 0.683 0.005 0.063 0.688
wbc_pwy1074_pc2 2 2 0.062 0.063 0.99 0.192
wbc_pwy1075_pc5 2 2 0.588 -0.05 0.364 0.549
wbc_pwy1077_pc3 2 2 0.954 0.007 0.005 0.892
wbc_pwy1079_pc4 2 2 0.947 -0.006 0.007 0.824
wbc_pwy1082_pc2 2 2 0.004 0.048 1 0.011
wbc_pwy1084_pc3 2 2 0.758 -0.036 0.138 0.66
wbc_pwy1086_pc4 2 2 0.028 0.044 0.998 0.081
wbc_pwy1087_pc5 2 2 0.037 0.036 0.997 0.092
wbc_pwy1088_pc3 2 2 0.015 -0.043 0.999 0.029
wbc_pwy1088_pc4 3 3 0.003 -0.036 0.995 0.009
wbc_pwy1089_pc5 2 2 0.058 -0.023 0.992 0.176
wbc_pwy1090_pc4 2 2 0.028 0.044 0.998 0.081
wbc_pwy1091_pc4 2 2 0.894 -0.006 0.027 0.76
wbc_pwy1091_pc5 3 3 0.603 -0.015 0.158 0.528
wbc_pwy1093_pc5 2 2 0.037 0.036 0.997 0.092
wbc_pwy1094_pc5 2 2 0.019 0.035 0.999 0.049
wbc_pwy1099_pc3 3 3 0.996 0 0 0.995
wbc_pwy1100_pc4 2 2 0.089 -0.087 0.98 0.144
wbc_pwy1103_pc4 3 3 0.765 0.015 0.055 0.806
wbc_pwy1105_pc5 3 3 0.464 0.011 0.288 0.476
wbc_pwy1107_pc5 2 2 0.955 0.003 0.005 0.888
wbc_pwy1108_pc2 3 3 0.473 0.028 0.277 0.488
wbc_pwy1108_pc4 3 3 0.004 0.042 0.993 0.024
wbc_pwy1109_pc4 2 2 0.049 -0.023 0.994 0.125
wbc_pwy1116_pc1 2 2 0.456 -0.061 0.569 0.43
wbc_pwy1120_pc5 2 2 0.011 -0.042 1 0.029
wbc_pwy1133_pc3 3 3 0.781 -0.021 0.048 0.786
wbc_pwy1134_pc1 2 2 0.042 -0.092 0.996 0.121
wbc_pwy1135_pc5 3 3 0.552 0.024 0.2 0.583
wbc_pwy1136_pc1 2 2 0.065 0.075 0.99 0.162
wbc_pwy1137_pc5 3 3 0.569 -0.021 0.186 0.593
wbc_pwy1139_pc3 2 2 0.083 -0.068 0.983 0.211
wbc_pwy1141_pc3 2 2 0.014 0.034 1 0.027
wbc_pwy1142_pc2 2 2 0.251 0.087 0.852 0.442
wbc_pwy1145_pc4 2 2 0.019 -0.015 0.999 0.036
wbc_pwy1148_pc3 3 3 0.008 0.051 0.983 0.081
wbc_pwy1149_pc2 2 2 0.049 -0.05 0.994 0.136
wbc_pwy1156_pc3 2 2 0.05 -0.048 0.994 0.146
wbc_pwy1156_pc5 2 2 0.977 -0.001 0.001 0.933
wbc_pwy1157_pc4 2 2 0.946 -0.003 0.007 0.845
wbc_pwy1159_pc4 2 2 0.044 0.063 0.995 0.125
wbc_pwy1159_pc5 3 3 0.568 0.022 0.186 0.447
wbc_pwy115_pc5 2 2 0.006 0.05 1 0.012
wbc_pwy1160_pc5 3 3 0.568 -0.022 0.187 0.448
wbc_pwy1162_pc4 3 3 0.56 -0.019 0.193 0.433
wbc_pwy1166_pc2 2 2 0.047 -0.092 0.995 0.146
wbc_pwy1167_pc3 3 3 0.49 0.018 0.26 0.502
wbc_pwy1168_pc2 2 2 0.502 -0.049 0.498 0.516
wbc_pwy1171_pc3 2 2 0.804 -0.018 0.092 0.624
wbc_pwy1172_pc3 2 2 0.047 -0.029 0.995 0.082
wbc_pwy1172_pc4 2 2 0.058 -0.014 0.992 0.098
wbc_pwy1173_pc4 2 2 0.031 0.063 0.998 0.081
wbc_pwy1176_pc2 2 2 0.892 0.012 0.029 0.718
wbc_pwy1179_pc4 2 2 0.873 -0.018 0.039 0.677
wbc_pwy1182_pc5 2 2 0.027 -0.05 0.998 0.075
wbc_pwy1189_pc3 3 3 0.706 -0.016 0.086 0.703
wbc_pwy118_pc5 4 4 0.825 0.006 0.019 0.763
wbc_pwy1192_pc4 2 2 0.067 -0.089 0.989 0.19
wbc_pwy1195_pc3 3 3 0.055 0.07 0.894 0.209
wbc_pwy1199_pc2 4 4 0.633 0.02 0.085 0.617
wbc_pwy119_pc4 2 2 0.034 -0.056 0.997 0.085
wbc_pwy119_pc5 2 2 0.028 0.05 0.998 0.081
wbc_pwy130_pc3 2 2 0.953 0.007 0.005 0.867
wbc_pwy131_pc3 2 2 0.953 0.007 0.005 0.867
wbc_pwy132_pc4 3 3 0 -0.025 0.999 0.003
wbc_pwy139_pc5 2 2 0.88 0.017 0.035 0.733
wbc_pwy154_pc5 3 3 0.003 0.032 0.994 0.031
wbc_pwy157_pc4 2 2 0.021 -0.071 0.999 0.084
wbc_pwy159_pc2 5 5 0.721 0.014 0.035 0.757
wbc_pwy164_pc5 3 3 0.729 0.01 0.073 0.75
wbc_pwy167_pc3 2 2 0.073 0.031 0.987 0.229
wbc_pwy171_pc4 3 3 0.659 -0.018 0.117 0.683
wbc_pwy174_pc2 2 2 0.022 -0.051 0.999 0.039
wbc_pwy182_pc5 2 2 0.011 0.098 1 0.034
wbc_pwy18_pc5 4 4 0.425 0.018 0.22 0.435
wbc_pwy191_pc5 2 2 0.035 -0.055 0.997 0.085
wbc_pwy198_pc5 2 2 0.992 0.001 0 0.966
wbc_pwy199_pc5 3 3 0.001 -0.036 0.997 0.019
wbc_pwy19_pc5 3 3 0.003 -0.037 0.994 0.032
wbc_pwy201_pc5 2 2 0.966 -0.001 0.003 0.903
wbc_pwy204_pc1 2 2 0.019 0.074 0.999 0.03
wbc_pwy207_pc5 2 2 0.023 -0.042 0.999 0.067
wbc_pwy208_pc3 2 2 0.484 -0.048 0.525 0.502
wbc_pwy209_pc1 2 2 0.002 0.052 1 0.006
wbc_pwy20_pc5 4 4 0.428 -0.017 0.218 0.434
wbc_pwy210_pc5 2 2 0.064 -0.029 0.99 0.194
wbc_pwy21_pc5 3 3 0.001 -0.036 0.997 0.019
wbc_pwy220_pc4 2 2 0.063 -0.041 0.99 0.086
wbc_pwy221_pc5 2 2 0.915 -0.007 0.018 0.777
wbc_pwy223_pc2 3 3 0.001 -0.077 0.997 0.013
wbc_pwy227_pc4 3 3 0.615 -0.01 0.148 0.533
wbc_pwy228_pc4 3 3 0.615 -0.01 0.148 0.533
wbc_pwy235_pc3 3 3 0.003 -0.03 0.994 0.014
wbc_pwy235_pc5 4 4 0.001 0.019 0.981 0.019
wbc_pwy237_pc5 2 2 0.94 -0.003 0.009 0.819
wbc_pwy243_pc1 3 3 0.69 -0.03 0.096 0.691
wbc_pwy254_pc2 2 2 0.098 -0.063 0.977 0.146
wbc_pwy255_pc5 2 2 0.602 -0.045 0.343 0.534
wbc_pwy257_pc2 2 2 0.046 -0.063 0.995 0.073
wbc_pwy269_pc3 3 3 0.009 0.034 0.983 0.06
wbc_pwy270_pc4 3 3 0.002 -0.042 0.996 0.005
wbc_pwy271_pc3 3 3 0.009 -0.032 0.981 0.059
wbc_pwy274_pc4 2 2 0.021 0.014 0.999 0.063
wbc_pwy275_pc5 2 2 0.967 0.002 0.003 0.905
wbc_pwy279_pc1 3 3 0.798 0.015 0.041 0.854
wbc_pwy283_pc2 2 2 0.023 -0.056 0.999 0.073
wbc_pwy285_pc5 2 2 0.017 0.041 0.999 0.03
wbc_pwy28_pc5 2 2 0.026 -0.049 0.998 0.071
wbc_pwy290_pc4 2 2 0.021 0.058 0.999 0.042
wbc_pwy291_pc5 3 3 0.006 -0.039 0.987 0.047
wbc_pwy293_pc4 2 2 0.937 0.003 0.01 0.828
wbc_pwy294_pc2 2 2 0.448 0.054 0.581 0.49
wbc_pwy298_pc4 2 2 0.563 -0.046 0.402 0.585
wbc_pwy299_pc2 2 2 0.699 -0.042 0.208 0.543
wbc_pwy300_pc3 5 5 0.916 -0.005 0.003 0.922
wbc_pwy300_pc5 3 3 0.004 -0.043 0.991 0.011
wbc_pwy304_pc5 3 3 0.615 0.017 0.149 0.534
wbc_pwy311_pc5 2 2 0.029 -0.049 0.998 0.082
wbc_pwy319_pc3 2 2 0.465 0.043 0.555 0.475
wbc_pwy325_pc4 2 2 0.978 -0.006 0.001 0.948
wbc_pwy326_pc5 2 2 0.026 -0.051 0.998 0.071
wbc_pwy327_pc4 2 2 0.012 -0.057 1 0.03
wbc_pwy327_pc5 3 3 0.59 -0.021 0.168 0.483
wbc_pwy328_pc5 2 2 0.872 0.01 0.04 0.675
wbc_pwy32_pc3 2 2 0.465 0.043 0.555 0.475
wbc_pwy330_pc4 3 3 0.626 -0.014 0.14 0.57
wbc_pwy338_pc5 2 2 0.033 -0.026 0.997 0.096
wbc_pwy345_pc5 3 3 0.165 0.051 0.698 0.216
wbc_pwy346_pc5 2 2 0.024 -0.055 0.999 0.071
wbc_pwy349_pc5 3 3 0.627 -0.017 0.139 0.558
wbc_pwy350_pc5 2 2 0.014 -0.052 0.999 0.046
wbc_pwy356_pc5 2 2 0.016 -0.051 0.999 0.051
wbc_pwy357_pc5 2 2 0.016 -0.051 0.999 0.051
wbc_pwy360_pc5 3 3 0.751 -0.008 0.062 0.771
wbc_pwy366_pc4 2 2 0.018 -0.05 0.999 0.034
wbc_pwy367_pc1 2 2 0.987 -0.003 0 0.941
wbc_pwy368_pc2 2 2 0.149 -0.082 0.946 0.36
wbc_pwy369_pc2 2 2 0.149 -0.082 0.946 0.36
wbc_pwy373_pc3 2 2 0.966 0.003 0.003 0.915
wbc_pwy377_pc5 2 2 0.087 -0.038 0.982 0.217
wbc_pwy381_pc1 2 2 0.452 0.067 0.574 0.497
wbc_pwy383_pc4 2 2 0.947 -0.006 0.007 0.824
wbc_pwy385_pc4 3 3 0.003 -0.066 0.993 0.016
wbc_pwy386_pc5 2 2 0.019 -0.014 0.999 0.049
wbc_pwy392_pc1 2 2 0.694 -0.043 0.214 0.54
wbc_pwy393_pc1 2 2 0.452 0.067 0.574 0.497
wbc_pwy396_pc3 2 2 0.053 0.08 0.993 0.087
wbc_pwy399_pc4 2 2 0.024 0.057 0.999 0.072
wbc_pwy3_pc5 2 2 0.037 -0.047 0.997 0.096
wbc_pwy401_pc5 3 3 0.002 -0.059 0.996 0.017
wbc_pwy403_pc3 3 3 0.004 -0.066 0.992 0.036
wbc_pwy405_pc3 3 3 0.003 -0.053 0.994 0.014
wbc_pwy416_pc5 2 2 0.058 0.039 0.992 0.099
wbc_pwy41_pc5 2 2 0.959 0.006 0.004 0.883
wbc_pwy421_pc4 2 2 0.049 -0.036 0.994 0.16
wbc_pwy426_pc2 2 2 0.054 -0.065 0.993 0.16
wbc_pwy426_pc3 2 2 0.025 -0.057 0.998 0.043
wbc_pwy426_pc4 2 2 0.006 -0.052 1 0.017
wbc_pwy428_pc4 2 2 0.868 0.016 0.043 0.683
wbc_pwy42_pc5 2 2 0.959 0.006 0.004 0.883
wbc_pwy434_pc5 2 2 0.046 -0.048 0.995 0.081
wbc_pwy437_pc2 2 2 0.031 -0.043 0.998 0.092
wbc_pwy445_pc5 3 3 0.001 -0.02 0.999 0.012
wbc_pwy447_pc4 2 2 0.064 -0.055 0.99 0.193
wbc_pwy453_pc3 2 2 0.045 -0.05 0.995 0.126
wbc_pwy455_pc2 2 2 0.01 -0.048 1 0.019
wbc_pwy457_pc4 3 3 0.007 -0.068 0.986 0.011
wbc_pwy45_pc5 3 3 0.003 -0.037 0.994 0.032
wbc_pwy464_pc5 2 2 0.876 0.007 0.037 0.695
wbc_pwy466_pc2 2 2 0.513 0.04 0.48 0.517
wbc_pwy469_pc2 2 2 0.085 -0.054 0.982 0.244
wbc_pwy470_pc5 2 2 0.679 -0.032 0.234 0.558
wbc_pwy472_pc3 2 2 0.057 -0.025 0.992 0.171
wbc_pwy473_pc2 2 2 0.06 0.039 0.991 0.181
wbc_pwy474_pc3 2 2 0.012 -0.037 1 0.023
wbc_pwy477_pc3 3 3 0.476 -0.029 0.275 0.51
wbc_pwy490_pc5 2 2 0.962 0.001 0.003 0.891
wbc_pwy491_pc2 2 2 0.05 -0.059 0.994 0.142
wbc_pwy492_pc1 2 2 0.168 -0.095 0.932 0.393
wbc_pwy492_pc2 2 2 0.039 -0.047 0.996 0.11
wbc_pwy492_pc4 2 2 0.978 0.002 0.001 0.934
wbc_pwy493_pc4 2 2 0.025 -0.054 0.998 0.092
wbc_pwy494_pc4 4 4 0.001 0.019 0.987 0.009
wbc_pwy495_pc1 2 2 0.796 0.048 0.1 0.662
wbc_pwy495_pc2 2 2 0.029 -0.057 0.998 0.087
wbc_pwy496_pc3 2 2 0.023 0.095 0.999 0.063
wbc_pwy497_pc4 4 4 0.001 0.021 0.986 0.008
wbc_pwy499_pc4 2 2 0.052 -0.033 0.993 0.146
wbc_pwy500_pc3 3 3 0.85 0.01 0.023 0.895
wbc_pwy508_pc2 3 3 0.005 -0.077 0.99 0.049
wbc_pwy511_pc3 2 2 0.016 -0.067 0.999 0.03
wbc_pwy516_pc1 2 2 0.828 -0.032 0.071 0.598
wbc_pwy517_pc1 2 2 0.828 -0.032 0.071 0.598
wbc_pwy521_pc2 3 3 0 0.059 1 0.001
wbc_pwy525_pc3 2 2 0.045 0.027 0.995 0.079
wbc_pwy527_pc4 2 2 0.853 -0.019 0.053 0.643
wbc_pwy529_pc2 3 3 0 0.072 0.999 0.008
wbc_pwy52_pc2 2 2 0.007 0.044 1 0.017
wbc_pwy544_pc4 2 2 0.04 -0.088 0.996 0.07
wbc_pwy545_pc3 2 2 0.045 -0.043 0.995 0.131
wbc_pwy549_pc4 2 2 0.057 0.06 0.992 0.175
wbc_pwy54_pc4 2 2 0.039 0.035 0.996 0.098
wbc_pwy54_pc5 3 3 0.566 -0.017 0.189 0.445
wbc_pwy556_pc2 2 2 0.166 0.095 0.933 0.38
wbc_pwy557_pc1 2 2 0.013 -0.119 1 0.041
wbc_pwy568_pc5 2 2 0.034 -0.052 0.997 0.104
wbc_pwy577_pc5 4 4 0.001 0.035 0.982 0.017
wbc_pwy578_pc5 2 2 0.202 -0.066 0.903 0.4
wbc_pwy584_pc3 2 2 0.037 0.034 0.997 0.096
wbc_pwy585_pc4 2 2 0.028 0.044 0.998 0.081
wbc_pwy588_pc3 2 2 0.025 -0.047 0.998 0.044
wbc_pwy588_pc4 3 3 0.004 -0.032 0.993 0.016
wbc_pwy589_pc5 2 2 0.019 0.035 0.999 0.049
wbc_pwy591_pc2 4 4 0.672 0.013 0.068 0.657
wbc_pwy596_pc4 3 3 1 0 0 1
wbc_pwy602_pc2 2 2 0.041 0.074 0.996 0.118
wbc_pwy603_pc5 3 3 0.597 -0.018 0.163 0.499
wbc_pwy604_pc4 2 2 0.001 0.055 1 0.003
wbc_pwy60_pc1 2 2 0.974 -0.004 0.002 0.934
wbc_pwy610_pc3 2 2 0.061 -0.07 0.991 0.183
wbc_pwy626_pc2 2 2 0.944 -0.008 0.008 0.832
wbc_pwy62_pc1 2 2 0.942 -0.007 0.008 0.802
wbc_pwy62_pc3 2 2 0.758 -0.042 0.137 0.566
wbc_pwy634_pc4 2 2 0.079 0.059 0.985 0.25
wbc_pwy635_pc2 3 3 0.005 -0.036 0.991 0.031
wbc_pwy638_pc4 2 2 0.045 0.044 0.995 0.126
wbc_pwy640_pc3 2 2 0.031 0.042 0.998 0.094
wbc_pwy640_pc4 2 2 0.056 0.048 0.992 0.145
wbc_pwy643_pc4 2 2 0.088 0.076 0.981 0.219
wbc_pwy650_pc5 3 3 0.003 -0.062 0.994 0.02
wbc_pwy651_pc4 2 2 0.011 0.014 1 0.029
wbc_pwy672_pc1 3 3 0.557 -0.034 0.197 0.514
wbc_pwy674_pc3 2 2 0.046 -0.058 0.995 0.128
wbc_pwy674_pc4 2 2 0.433 -0.023 0.605 0.446
wbc_pwy676_pc5 2 2 0.156 -0.072 0.941 0.256
wbc_pwy679_pc4 2 2 0.024 -0.058 0.999 0.071
wbc_pwy67_pc5 2 2 0.011 -0.042 1 0.029
wbc_pwy680_pc3 2 2 0.967 0.004 0.003 0.907
wbc_pwy680_pc4 2 2 0.019 0.079 0.999 0.055
wbc_pwy681_pc4 2 2 0.022 -0.106 0.999 0.041
wbc_pwy684_pc4 4 4 0.001 0.062 0.985 0.027
wbc_pwy685_pc3 4 4 0.001 -0.032 0.98 0.01
wbc_pwy686_pc3 3 3 0.002 -0.036 0.995 0.015
wbc_pwy693_pc2 2 2 0.048 -0.074 0.994 0.159
wbc_pwy694_pc4 4 4 0.002 0.034 0.976 0.032
wbc_pwy697_pc5 2 2 0.919 0.005 0.016 0.795
wbc_pwy698_pc3 2 2 0.794 -0.023 0.101 0.662
wbc_pwy701_pc3 3 3 0.535 0.029 0.216 0.376
wbc_pwy713_pc5 2 2 0.021 0.023 0.999 0.038
wbc_pwy717_pc5 2 2 0.799 0.025 0.096 0.633
wbc_pwy719_pc2 2 2 0.146 0.055 0.949 0.328
wbc_pwy724_pc5 4 4 0.724 0.008 0.048 0.652
wbc_pwy728_pc2 2 2 0.069 0.147 0.988 0.127
wbc_pwy730_pc2 2 2 0.022 0.038 0.999 0.071
wbc_pwy731_pc3 2 2 0.012 -0.037 1 0.023
wbc_pwy735_pc5 2 2 0.006 -0.035 1 0.012
wbc_pwy736_pc1 2 2 0.026 -0.068 0.998 0.072
wbc_pwy736_pc4 3 3 0.944 -0.003 0.003 0.947
wbc_pwy745_pc4 2 2 0.529 0.03 0.454 0.518
wbc_pwy750_pc5 3 3 0.001 0.028 0.998 0
wbc_pwy753_pc1 2 2 0.391 -0.049 0.668 0.348
wbc_pwy761_pc3 2 2 0.019 0.022 0.999 0.059
wbc_pwy765_pc5 2 2 0.797 0.029 0.098 0.593
wbc_pwy769_pc5 2 2 0.941 0.004 0.009 0.827
wbc_pwy76_pc1 2 2 0.921 0.008 0.015 0.773
wbc_pwy774_pc4 4 4 0.461 -0.005 0.191 0.466
wbc_pwy777_pc2 2 2 0.036 0.062 0.997 0.058
wbc_pwy779_pc5 2 2 0.011 0.039 1 0.02
wbc_pwy780_pc5 2 2 0.001 0.067 1 0.001
wbc_pwy782_pc4 3 3 0.003 0.048 0.995 0.031
wbc_pwy789_pc1 2 2 0.02 -0.065 0.999 0.056
wbc_pwy789_pc5 2 2 0.572 -0.014 0.388 0.534
wbc_pwy78_pc4 2 2 0.83 -0.028 0.07 0.724
wbc_pwy78_pc5 3 3 0.841 0.014 0.025 0.882
wbc_pwy792_pc2 2 2 0.499 0.077 0.502 0.525
wbc_pwy796_pc4 2 2 0.05 -0.021 0.994 0.137
wbc_pwy797_pc2 2 2 0.042 -0.088 0.996 0.136
wbc_pwy803_pc5 2 2 0.588 -0.047 0.363 0.549
wbc_pwy805_pc4 3 3 0.012 0.033 0.975 0.101
wbc_pwy807_pc1 3 3 0.925 -0.006 0.006 0.905
wbc_pwy809_pc5 2 2 0.065 0.098 0.99 0.188
wbc_pwy817_pc3 2 2 0.059 -0.053 0.991 0.178
