factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
T2Dbmiadj_pwy287_pc3 2 1 0.099 0.175 0.976 0.212
T2Dbmiadj_pwy291_pc1 2 2 0.094 -0.152 0.979 0.183
T2Dbmiadj_pwy299_pc2 2 2 0.311 -0.485 0.78 0.495
T2Dbmiadj_pwy300_pc1 2 2 0.035 -0.534 0.997 0.094
T2Dbmiadj_pwy303_pc3 2 2 0.998 0.001 0 0.996
T2Dbmiadj_pwy304_pc3 3 3 0.468 -0.159 0.283 0.427
T2Dbmiadj_pwy322_pc4 3 2 0.197 0.189 0.645 0.233
T2Dbmiadj_pwy36_pc2 2 2 0.003 0.359 1 0.005
T2Dbmiadj_pwy37_pc5 4 4 0.003 0.615 0.963 0.005
T2Dbmiadj_pwy50_pc2 2 2 0.017 -0.378 0.999 0.031
T2Dbmiadj_pwy61_pc1 2 2 0.921 0.057 0.015 0.814
T2Dbmiadj_pwy73_pc2 3 3 0.02 0.469 0.96 0.066
T2Dbmiadj_pwy74_pc5 2 2 0.2 0.448 0.904 0.357
T2Dbmiadj_pwy80_pc1 2 2 0.166 -0.546 0.934 0.323
T2Dunadj_pwy10_pc4 2 2 0.036 -0.142 0.997 0.089
T2Dunadj_pwy13_pc2 3 3 0.009 0.198 0.982 0.057
T2Dunadj_pwy141_pc4 3 3 0.005 0.152 0.99 0.031
T2Dunadj_pwy153_pc4 5 5 0.002 0.178 0.935 0.024
T2Dunadj_pwy173_pc1 2 2 0.773 0.082 0.122 0.657
T2Dunadj_pwy179_pc5 2 2 0.107 -0.164 0.972 0.254
T2Dunadj_pwy184_pc3 2 2 0.969 -0.013 0.002 0.922
T2Dunadj_pwy193_pc5 2 0 0.188 -0.066 0.916 0.192
T2Dunadj_pwy217_pc1 2 2 0.623 0.237 0.312 0.569
T2Dunadj_pwy238_pc3 2 1 0.656 0.102 0.264 0.536
T2Dunadj_pwy238_pc5 2 0 0.139 0.063 0.953 0.186
T2Dunadj_pwy240_pc4 2 2 0.964 -0.012 0.003 0.91
T2Dunadj_pwy247_pc3 2 2 0.759 -0.103 0.136 0.604
T2Dunadj_pwy24_pc3 2 2 0.38 0.179 0.685 0.345
T2Dunadj_pwy275_pc1 2 2 0.104 -0.141 0.974 0.063
T2Dunadj_pwy279_pc1 3 3 0.682 -0.09 0.101 0.693
T2Dunadj_pwy287_pc3 3 2 0.007 0.161 0.986 0.02
