factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
T2Dbmiadj_pwy579_pc3 3 3 0.339 -0.221 0.437 0.285
T2Dbmiadj_pwy580_pc3 2 2 0.676 -0.151 0.238 0.56
T2Dbmiadj_pwy58_pc5 2 2 0.012 0.391 1 0.021
T2Dbmiadj_pwy593_pc4 3 3 0.211 -0.243 0.623 0.205
T2Dbmiadj_pwy600_pc5 2 2 0.934 0.058 0.011 0.852
T2Dbmiadj_pwy627_pc2 2 2 0.929 -0.046 0.012 0.884
T2Dbmiadj_pwy638_pc5 3 3 0.004 -0.294 0.991 0.014
T2Dbmiadj_pwy642_pc5 2 2 0.989 -0.005 0 0.981
T2Dbmiadj_pwy645_pc3 3 3 0.27 0.338 0.533 0.25
T2Dbmiadj_pwy658_pc3 2 2 0.945 -0.018 0.007 0.87
T2Dbmiadj_pwy661_pc2 2 2 0.94 -0.032 0.009 0.888
T2Dbmiadj_pwy662_pc3 2 2 0.606 0.157 0.336 0.589
T2Dbmiadj_pwy671_pc4 2 2 0.097 -0.251 0.977 0.134
T2Dbmiadj_pwy673_pc4 2 2 0.5 0.328 0.501 0.537
T2Dbmiadj_pwy681_pc4 2 2 0.769 0.141 0.126 0.611
T2Dbmiadj_pwy687_pc5 2 2 0.135 0.333 0.955 0.26
T2Dbmiadj_pwy691_pc2 3 3 0.625 0.263 0.14 0.619
T2Dbmiadj_pwy703_pc5 2 2 0.009 -0.184 1 0.007
T2Dbmiadj_pwy726_pc1 2 2 0.013 0.617 1 0.029
T2Dbmiadj_pwy728_pc3 2 2 0.958 0.019 0.004 0.889
T2Dbmiadj_pwy759_pc3 2 2 0.95 0.023 0.006 0.875
T2Dbmiadj_pwy769_pc1 2 2 0.093 0.352 0.979 0.189
T2Dbmiadj_pwy772_pc3 2 2 0.702 -0.252 0.204 0.589
T2Dbmiadj_pwy780_pc5 2 2 0.142 0.191 0.951 0.13
T2Dbmiadj_pwy781_pc5 2 2 0.202 0.232 0.903 0.408
T2Dbmiadj_pwy783_pc3 3 3 0.951 -0.013 0.002 0.959
T2Dbmiadj_pwy811_pc2 2 2 0.524 0.219 0.463 0.482
T2Dbmiadj_pwy825_pc5 2 2 0.214 0.898 0.891 0.312
T2Dbmiadj_pwy832_pc3 2 2 0.007 -0.355 1 0.014
T2Dbmiadj_pwy837_pc3 2 2 0.439 0.225 0.595 0.449
T2Dbmiadj_pwy839_pc2 2 2 0.99 0.007 0 0.972
T2Dbmiadj_pwy83_pc5 2 2 0.077 0.426 0.985 0.094
T2Dbmiadj_pwy856_pc2 2 2 0.903 -0.062 0.023 0.78
T2Dbmiadj_pwy859_pc3 2 2 0.097 -0.474 0.977 0.218
T2Dbmiadj_pwy866_pc3 3 3 0.608 0.139 0.154 0.591
T2Dbmiadj_pwy879_pc5 3 3 0.164 0.283 0.699 0.2
T2Dbmiadj_pwy884_pc3 2 2 0.665 0.147 0.252 0.559
T2Dbmiadj_pwy897_pc3 2 2 0.108 -0.324 0.972 0.085
T2Dbmiadj_pwy910_pc2 3 3 0.03 0.572 0.941 0.105
T2Dbmiadj_pwy911_pc3 2 2 0.009 0.321 1 0.022
T2Dbmiadj_pwy936_pc3 3 3 0.401 -0.274 0.358 0.322
T2Dbmiadj_pwy944_pc5 2 2 0.102 0.347 0.975 0.169
T2Dbmiadj_pwy949_pc4 2 2 0.16 0.26 0.939 0.174
T2Dbmiadj_pwy952_pc3 2 2 0.03 -0.49 0.998 0.06
T2Dbmiadj_pwy984_pc3 3 3 0.707 0.133 0.086 0.687
T2Dbmiadj_pwy997_pc5 2 2 0.035 0.268 0.997 0.089
T2Dunadj_pwy1001_pc3 2 2 0.764 -0.174 0.131 0.543
T2Dunadj_pwy1003_pc2 2 2 0.951 -0.024 0.006 0.887
T2Dunadj_pwy1036_pc1 2 2 0.034 0.039 0.997 0.086
T2Dunadj_pwy1036_pc3 2 2 0.119 0.499 0.966 0.303
T2Dunadj_pwy1037_pc1 2 2 0.034 0.039 0.997 0.085
T2Dunadj_pwy103_pc4 2 2 0.953 -0.028 0.005 0.888
T2Dunadj_pwy1043_pc4 2 2 0.814 -0.075 0.083 0.681
T2Dunadj_pwy1046_pc1 2 2 0.867 0.103 0.043 0.728
T2Dunadj_pwy104_pc2 2 2 0.926 0.038 0.013 0.832
T2Dunadj_pwy105_pc2 2 2 0.912 0.047 0.019 0.807
T2Dunadj_pwy108_pc3 2 2 0.1 -0.277 0.976 0.116
T2Dunadj_pwy1090_pc2 2 2 0.053 -0.271 0.993 0.127
T2Dunadj_pwy1092_pc3 2 2 0.283 -0.495 0.815 0.502
T2Dunadj_pwy1098_pc5 2 2 0.224 -0.391 0.881 0.383
T2Dunadj_pwy111_pc5 3 2 0.637 -0.085 0.132 0.642
T2Dunadj_pwy1137_pc1 2 2 0.041 0.429 0.996 0.093
T2Dunadj_pwy1138_pc1 2 2 0.041 0.429 0.996 0.093
T2Dunadj_pwy1167_pc3 2 2 0.075 0.237 0.986 0.115
T2Dunadj_pwy1189_pc2 2 2 0.869 0.121 0.042 0.733
T2Dunadj_pwy1193_pc4 2 2 0.139 0.095 0.953 0.348
T2Dunadj_pwy1193_pc5 2 2 0.111 -0.073 0.97 0.286
T2Dunadj_pwy1217_pc3 4 4 0.734 -0.076 0.044 0.683
T2Dunadj_pwy1218_pc3 4 4 0.734 -0.076 0.044 0.683
T2Dunadj_pwy141_pc1 3 3 0.034 0.049 0.932 0.146
T2Dunadj_pwy143_pc4 2 2 0.042 0.102 0.996 0.101
T2Dunadj_pwy149_pc1 2 2 0.437 -0.22 0.598 0.492
T2Dunadj_pwy159_pc1 3 3 0.04 0.053 0.922 0.156
T2Dunadj_pwy170_pc4 2 2 0.89 -0.079 0.029 0.721
T2Dunadj_pwy209_pc3 2 2 0.006 -0.316 1 0.011
T2Dunadj_pwy20_pc3 2 2 0.007 0.23 1 0.013
T2Dunadj_pwy210_pc1 2 2 0.034 -0.045 0.997 0.086
T2Dunadj_pwy210_pc2 2 2 0.138 0.104 0.954 0.343
T2Dunadj_pwy210_pc3 3 3 0.029 0.216 0.944 0.121
T2Dunadj_pwy213_pc5 2 2 0.695 -0.187 0.212 0.569
T2Dunadj_pwy217_pc3 2 2 0.024 -0.268 0.999 0.032
T2Dunadj_pwy219_pc4 2 2 0.049 -0.283 0.994 0.122
T2Dunadj_pwy227_pc4 2 2 0.032 -0.202 0.997 0.069
T2Dunadj_pwy228_pc3 2 2 0.906 0.089 0.022 0.752
T2Dunadj_pwy244_pc1 3 3 0.039 -0.048 0.923 0.153
T2Dunadj_pwy250_pc4 2 2 0.067 0.627 0.989 0.092
T2Dunadj_pwy257_pc1 2 2 0.028 0.04 0.998 0.073
T2Dunadj_pwy264_pc3 2 2 0.088 0.379 0.981 0.175
T2Dunadj_pwy275_pc1 3 3 0.039 0.048 0.924 0.153
T2Dunadj_pwy276_pc2 2 2 0.418 0.297 0.628 0.396
T2Dunadj_pwy278_pc3 2 2 0.707 0.202 0.197 0.522
T2Dunadj_pwy285_pc3 2 2 0.02 -0.223 0.999 0.029
T2Dunadj_pwy301_pc1 3 3 0.003 0.293 0.994 0.024
T2Dunadj_pwy331_pc1 3 3 0.358 0.168 0.412 0.35
T2Dunadj_pwy337_pc1 3 3 0.382 0.158 0.382 0.369
T2Dunadj_pwy353_pc4 2 2 0.947 -0.022 0.007 0.868
T2Dunadj_pwy365_pc1 2 2 0.414 0.13 0.634 0.335
T2Dunadj_pwy370_pc2 2 2 0.115 0.109 0.968 0.295
T2Dunadj_pwy397_pc1 2 2 0.019 0.048 0.999 0.048
T2Dunadj_pwy399_pc1 2 2 0.95 -0.024 0.006 0.873
T2Dunadj_pwy39_pc5 2 2 0.913 0.024 0.018 0.814
T2Dunadj_pwy3_pc3 2 2 0.218 0.28 0.888 0.313
T2Dunadj_pwy412_pc1 3 3 0.038 0.048 0.926 0.15
T2Dunadj_pwy430_pc4 2 2 0.244 -0.356 0.86 0.386
T2Dunadj_pwy433_pc3 3 2 0.38 0.14 0.385 0.333
T2Dunadj_pwy435_pc1 2 2 0.005 -0.347 1 0.015
T2Dunadj_pwy437_pc1 2 2 0.038 0.309 0.996 0.087
T2Dunadj_pwy461_pc1 2 2 0.055 0.265 0.993 0.125
T2Dunadj_pwy490_pc1 2 2 0.017 0.056 0.999 0.048
T2Dunadj_pwy490_pc2 3 3 0.028 -0.068 0.946 0.116
T2Dunadj_pwy491_pc1 2 2 0.034 0.044 0.997 0.087
T2Dunadj_pwy491_pc2 2 2 0.115 -0.099 0.968 0.293
T2Dunadj_pwy492_pc1 2 2 0.02 0.041 0.999 0.056
T2Dunadj_pwy492_pc2 2 2 0.173 -0.118 0.928 0.389
T2Dunadj_pwy4_pc1 4 4 0.001 0.254 0.985 0.003
T2Dunadj_pwy512_pc2 2 2 0.745 0.15 0.152 0.618
T2Dunadj_pwy52_pc3 3 3 0.537 -0.162 0.214 0.464
T2Dunadj_pwy535_pc3 2 2 0.798 0.063 0.098 0.668
T2Dunadj_pwy53_pc3 2 2 0.788 0.139 0.106 0.569
T2Dunadj_pwy547_pc3 2 2 0.813 -0.104 0.084 0.656
T2Dunadj_pwy552_pc3 2 2 0.018 0.309 0.999 0.025
T2Dunadj_pwy55_pc5 3 3 0.826 -0.081 0.03 0.876
T2Dunadj_pwy578_pc3 2 2 0.017 -0.295 0.999 0.033
T2Dunadj_pwy579_pc3 2 2 0.027 -0.29 0.998 0.047
T2Dunadj_pwy59_pc2 2 2 0.998 -0.001 0 0.998
T2Dunadj_pwy600_pc2 2 2 0.094 0.305 0.978 0.189
T2Dunadj_pwy600_pc5 2 2 0.923 0.064 0.015 0.826
T2Dunadj_pwy61_pc1 2 2 0.817 -0.118 0.081 0.591
T2Dunadj_pwy633_pc1 2 2 0.019 -0.316 0.999 0.043
T2Dunadj_pwy638_pc5 2 2 0.047 -0.291 0.994 0.107
T2Dunadj_pwy653_pc2 2 2 0.143 -0.301 0.95 0.274
T2Dunadj_pwy654_pc4 2 2 0.947 -0.022 0.007 0.868
T2Dunadj_pwy661_pc2 2 2 0.91 -0.04 0.02 0.85
T2Dunadj_pwy662_pc3 3 2 0.331 0.184 0.448 0.293
T2Dunadj_pwy710_pc1 2 2 0.146 -0.543 0.949 0.29
T2Dunadj_pwy715_pc3 2 2 0.765 0.085 0.13 0.627
T2Dunadj_pwy744_pc1 2 2 0.02 0.041 0.999 0.056
T2Dunadj_pwy744_pc2 2 2 0.173 -0.118 0.928 0.389
T2Dunadj_pwy74_pc5 2 2 0.034 0.044 0.997 0.089
T2Dunadj_pwy753_pc2 2 2 0.081 -0.18 0.984 0.174
T2Dunadj_pwy754_pc4 2 2 0.048 0.167 0.994 0.114
T2Dunadj_pwy758_pc4 2 2 0.818 0.09 0.08 0.676
T2Dunadj_pwy759_pc3 2 2 0.977 0.008 0.001 0.937
T2Dunadj_pwy768_pc2 2 2 0.784 0.077 0.111 0.635
T2Dunadj_pwy771_pc3 3 1 0.05 -0.362 0.902 0.14
T2Dunadj_pwy781_pc5 4 4 0.241 0.12 0.414 0.171
T2Dunadj_pwy822_pc4 2 2 0.545 -0.207 0.43 0.551
T2Dunadj_pwy832_pc3 2 2 0.006 -0.316 1 0.011
T2Dunadj_pwy839_pc2 2 2 0.989 -0.007 0 0.968
T2Dunadj_pwy852_pc4 2 2 0.143 -0.446 0.95 0.341
T2Dunadj_pwy856_pc1 3 3 0.016 0.342 0.968 0.061
T2Dunadj_pwy85_pc3 2 2 0.551 0.145 0.42 0.498
T2Dunadj_pwy922_pc1 2 2 0.969 0.013 0.002 0.923
T2Dunadj_pwy928_pc2 2 2 0.131 -0.206 0.958 0.047
T2Dunadj_pwy936_pc3 2 2 0.66 -0.211 0.259 0.579
T2Dunadj_pwy93_pc5 2 2 0.075 0.16 0.986 0.109
T2Dunadj_pwy944_pc5 2 2 0.118 0.325 0.966 0.185
T2Dunadj_pwy948_pc4 2 2 0.644 -0.114 0.282 0.522
T2Dunadj_pwy94_pc1 2 2 0.034 0.044 0.997 0.087
T2Dunadj_pwy94_pc2 2 2 0.115 -0.099 0.968 0.293
T2Dunadj_pwy952_pc3 2 2 0.027 -0.487 0.998 0.056
T2Dunadj_pwy954_pc1 2 2 0.03 -0.039 0.998 0.076
T2Dunadj_pwy968_pc5 2 2 0.757 0.115 0.139 0.73
T2Dunadj_pwy96_pc1 2 2 0.044 0.043 0.995 0.117
T2Dunadj_pwy979_pc5 2 2 0.177 -0.282 0.924 0.315
T2Dunadj_pwy983_pc1 2 2 0.022 0.041 0.999 0.056
T2Dunadj_pwy983_pc2 3 3 0.471 -0.064 0.279 0.33
T2Dunadj_pwy989_pc2 2 2 0.169 0.096 0.931 0.064
T2Dunadj_pwy992_pc2 2 2 0.127 -0.204 0.961 0.047
TC_pwy1010_pc2 3 2 0.264 0.234 0.541 0.271
TC_pwy1011_pc2 3 2 0.264 0.234 0.541 0.271
TC_pwy1031_pc3 2 2 0.23 -1.23 0.875 0.32
TC_pwy1051_pc5 3 3 0.084 0.22 0.839 0.151
TC_pwy1060_pc2 4 3 0.937 -0.014 0.002 0.924
TC_pwy1064_pc5 2 2 0.367 -0.855 0.703 0.493
TC_pwy1069_pc5 2 2 0.034 0.141 0.997 0.054
TC_pwy1076_pc5 2 2 0.427 -0.586 0.613 0.453
TC_pwy1079_pc2 2 2 0.684 0.176 0.227 0.583
TC_pwy1083_pc5 4 4 0.251 0.575 0.402 0.225
TC_pwy1088_pc5 2 2 0.497 -0.13 0.505 0.543
TC_pwy1092_pc3 3 2 0.444 0.116 0.31 0.364
TC_pwy1117_pc5 3 3 0.153 0.686 0.718 0.191
TC_pwy1127_pc1 2 2 0.322 1.09 0.766 0.451
TC_pwy1150_pc5 2 2 0.309 0.215 0.783 0.453
TC_pwy1164_pc4 2 2 0.792 -0.049 0.103 0.698
TC_pwy1195_pc5 3 3 0.12 0.94 0.774 0.164
TC_pwy1196_pc2 2 2 0.864 -0.025 0.045 0.717
TC_pwy1202_pc4 2 2 0.774 -0.114 0.121 0.609
TC_pwy1204_pc1 2 2 0.165 0.423 0.934 0.323
TC_pwy1211_pc4 6 5 0.035 -0.13 0.622 0.024
TC_pwy1212_pc4 2 2 0.184 0.122 0.918 0.249
TC_pwy1213_pc1 2 2 0.062 0.203 0.99 0.13
TC_pwy1217_pc4 2 2 0.066 0.118 0.989 0.095
TC_pwy1218_pc4 2 2 0.066 0.118 0.989 0.095
TC_pwy142_pc4 3 2 0.77 0.034 0.053 0.815
TC_pwy150_pc5 2 2 0.715 -0.079 0.187 0.578
TC_pwy160_pc3 2 1 0.357 -0.25 0.716 0.439
TC_pwy165_pc1 2 2 0.13 0.138 0.959 0.234
TC_pwy199_pc2 3 3 0.984 -0.005 0 0.994
TC_pwy1_pc2 2 2 0.165 -0.469 0.934 0.327
TC_pwy251_pc5 2 2 0.297 0.172 0.798 0.39
TC_pwy277_pc4 2 2 0.671 0.218 0.244 0.552
TC_pwy285_pc3 3 3 0.329 0.197 0.451 0.293
TC_pwy288_pc1 2 2 0.09 -0.212 0.98 0.183
TC_pwy288_pc4 3 3 0.621 -0.109 0.144 0.638
TC_pwy302_pc5 2 2 0.778 -0.061 0.117 0.653
TC_pwy305_pc1 2 2 0.276 0.214 0.823 0.434
TC_pwy313_pc4 3 3 0.453 0.384 0.299 0.352
TC_pwy34_pc5 5 5 0.005 0.262 0.889 0.02
TC_pwy354_pc5 3 3 0.127 -0.476 0.762 0.172
TC_pwy355_pc5 2 2 0.318 0.601 0.77 0.375
TC_pwy356_pc5 4 4 0.251 0.575 0.402 0.225
TC_pwy358_pc5 2 2 0.326 -1.229 0.76 0.456
TC_pwy365_pc1 2 2 0.905 -0.018 0.022 0.833
TC_pwy388_pc5 3 3 0.452 -0.336 0.3 0.401
TC_pwy428_pc3 2 2 0.251 -1.178 0.852 0.356
TC_pwy429_pc4 2 2 0.78 0.107 0.114 0.611
TC_pwy42_pc3 2 2 0.863 0.071 0.046 0.816
TC_pwy432_pc3 5 4 0.544 0.063 0.099 0.575
TC_pwy433_pc1 2 1 0.056 -0.207 0.992 0.099
TC_pwy436_pc2 2 2 0.052 0.132 0.993 0.103
TC_pwy450_pc3 2 2 0.006 -0.171 1 0.003
TC_pwy459_pc5 2 2 0.198 -0.13 0.906 0.268
TC_pwy465_pc1 2 2 0.23 -0.478 0.875 0.338
TC_pwy477_pc5 4 4 0.285 0.687 0.359 0.29
TC_pwy484_pc1 3 3 0.533 -0.113 0.218 0.481
TC_pwy487_pc5 2 2 0.325 -0.634 0.761 0.381
TC_pwy503_pc4 2 2 0.123 -0.179 0.963 0.236
TC_pwy50_pc3 2 2 0.7 0.139 0.207 0.593
TC_pwy50_pc5 2 2 0.147 0.288 0.948 0.226
TC_pwy512_pc4 2 2 0.414 1.031 0.634 0.509
TC_pwy517_pc5 2 2 0.552 -0.809 0.419 0.531
TC_pwy519_pc4 3 3 0.296 0.26 0.496 0.227
TC_pwy520_pc1 4 4 0.715 -0.084 0.051 0.686
TC_pwy560_pc1 2 2 0.054 -0.123 0.993 0.105
TC_pwy58_pc2 3 3 0.946 0.011 0.003 0.964
TC_pwy593_pc5 2 1 0.891 0.034 0.029 0.801
TC_pwy594_pc3 3 3 0.767 -0.048 0.054 0.808
TC_pwy602_pc2 2 2 0.036 0.206 0.997 0.051
TC_pwy603_pc2 2 2 0.218 -0.191 0.887 0.314
TC_pwy615_pc4 2 2 0.776 -0.066 0.119 0.678
TC_pwy648_pc1 2 2 0.994 -0.003 0 0.987
TC_pwy653_pc2 2 2 0.735 0.134 0.164 0.63
TC_pwy656_pc1 3 3 0.547 0.079 0.205 0.505
TC_pwy669_pc2 2 2 0.869 -0.024 0.042 0.725
TC_pwy678_pc3 2 2 0.213 -1.206 0.892 0.282
TC_pwy686_pc3 2 2 0.594 -0.367 0.355 0.542
TC_pwy718_pc4 3 3 0.287 -0.453 0.508 0.244
TC_pwy727_pc2 2 1 0.807 -0.098 0.089 0.678
TC_pwy737_pc1 2 2 0.081 -0.195 0.984 0.142
TC_pwy746_pc5 2 2 0.326 -1.229 0.76 0.456
TC_pwy749_pc2 2 2 0.865 -0.024 0.044 0.72
TC_pwy756_pc2 2 2 0.767 -0.084 0.128 0.615
TC_pwy758_pc4 2 2 0.335 0.384 0.748 0.421
TC_pwy774_pc4 2 2 0.033 -0.189 0.997 0.059
TC_pwy788_pc4 2 2 0.585 -0.452 0.368 0.537
TC_pwy792_pc1 3 2 0.355 0.187 0.416 0.295
TC_pwy793_pc3 2 2 0.248 0.281 0.856 0.363
TC_pwy826_pc5 4 4 0.372 0.356 0.268 0.373
TC_pwy829_pc3 2 2 0.278 0.476 0.821 0.415
TC_pwy847_pc2 2 2 0.983 0.007 0.001 0.973
TC_pwy853_pc4 2 2 0.393 -0.905 0.665 0.434
TC_pwy866_pc2 2 2 0.894 -0.063 0.027 0.782
TC_pwy881_pc1 3 3 0.265 0.736 0.541 0.259
TC_pwy882_pc1 3 3 0.265 0.736 0.541 0.259
TC_pwy892_pc5 2 2 0.629 -0.033 0.303 0.566
TC_pwy901_pc1 2 2 0.745 0.099 0.152 0.596
TC_pwy903_pc4 2 2 0.017 -0.193 0.999 0.033
TC_pwy928_pc5 2 2 0.374 -0.87 0.693 0.434
TC_pwy953_pc5 2 2 0.018 -0.174 0.999 0.035
TC_pwy956_pc1 2 1 0.89 0.049 0.03 0.771
TC_pwy970_pc1 2 2 0.138 0.144 0.954 0.242
TC_pwy971_pc4 2 2 0.984 0.005 0.001 0.967
TC_pwy977_pc2 2 2 0.088 -0.19 0.981 0.136
TC_pwy978_pc2 3 2 0.408 0.125 0.35 0.338
TC_pwy992_pc2 2 2 0.971 0.008 0.002 0.938
TG_pwy1001_pc4 2 2 0.693 -0.042 0.215 0.644
TG_pwy1015_pc5 2 2 0.061 0.111 0.991 0.146
TG_pwy1023_pc2 2 2 0.585 -0.152 0.367 0.518
TG_pwy1028_pc4 2 2 0.976 0.005 0.001 0.933
TG_pwy1031_pc3 2 2 0.633 -0.208 0.297 0.577
TG_pwy1034_pc3 2 2 0.418 0.088 0.627 0.355
TG_pwy1034_pc4 2 2 0.42 -0.143 0.625 0.355
TG_pwy1035_pc4 3 3 0.017 -0.209 0.966 0.041
TG_pwy1037_pc4 2 2 0.077 0.173 0.985 0.132
TG_pwy1060_pc5 2 2 0.65 0.048 0.273 0.644
TG_pwy1065_pc2 3 3 0.4 0.249 0.36 0.314
TG_pwy1067_pc3 2 2 0.753 0.125 0.143 0.637
TG_pwy1093_pc5 2 2 0.143 -0.28 0.951 0.136
TG_pwy1094_pc4 2 2 0.694 -0.029 0.214 0.644
TG_pwy1096_pc5 2 2 0.262 0.162 0.84 0.363
TG_pwy1116_pc3 2 2 0.627 0.217 0.306 0.522
TG_pwy1118_pc3 2 2 0.965 0.007 0.003 0.951
TG_pwy1125_pc1 2 1 0.862 0.036 0.046 0.732
TG_pwy1136_pc3 2 2 0.423 0.086 0.62 0.359
TG_pwy1136_pc4 2 2 0.418 -0.129 0.628 0.355
TG_pwy1149_pc3 4 3 0.398 -0.088 0.244 0.481
TG_pwy1150_pc5 2 2 0.724 0.086 0.176 0.627
TG_pwy1152_pc5 2 2 0.653 -0.123 0.268 0.535
TG_pwy1162_pc5 2 2 0.006 0.097 1 0.008
TG_pwy118_pc4 2 2 0.063 -0.184 0.99 0.067
TG_pwy1190_pc4 2 2 0.652 0.055 0.271 0.644
TG_pwy1196_pc2 2 2 0.586 -0.144 0.366 0.518
TG_pwy1209_pc3 2 2 0.355 -0.296 0.72 0.437
TG_pwy128_pc2 2 2 0.988 -0.002 0 0.978
TG_pwy130_pc2 3 3 0.985 0.003 0 0.985
TG_pwy134_pc1 3 3 0.056 0.298 0.891 0.107
TG_pwy140_pc4 2 2 0.922 0.025 0.015 0.828
TG_pwy143_pc4 2 2 0.031 -0.061 0.998 0.086
TG_pwy174_pc3 3 3 0.737 0.089 0.069 0.785
TG_pwy192_pc2 2 2 0.985 -0.001 0.001 0.968
TG_pwy192_pc4 3 3 0.199 -0.095 0.641 0.177
TG_pwy197_pc3 2 2 0.98 0.003 0.001 0.949
TG_pwy201_pc5 3 3 0.724 0.133 0.076 0.771
TG_pwy20_pc3 2 2 0.142 -0.096 0.951 0.184
TG_pwy219_pc2 2 2 0.984 -0.001 0.001 0.966
TG_pwy21_pc1 2 2 0.111 0.283 0.97 0.225
TG_pwy226_pc4 2 2 0.388 -0.351 0.672 0.389
TG_pwy235_pc5 2 2 0.439 0.389 0.595 0.494
TG_pwy249_pc5 2 2 0.002 -0.217 1 0.008
TG_pwy264_pc2 2 2 0.102 -0.235 0.975 0.187
TG_pwy26_pc4 2 2 0.632 -0.073 0.298 0.643
TG_pwy271_pc1 2 2 0.99 0.002 0 0.966
TG_pwy272_pc1 2 2 0.969 0.004 0.002 0.926
TG_pwy272_pc4 2 2 0.062 -0.17 0.99 0.067
TG_pwy273_pc5 2 2 0.004 0.099 1 0.004
TG_pwy2_pc3 2 1 0.076 -0.145 0.986 0.079
TG_pwy301_pc1 3 3 0.61 -0.063 0.152 0.607
TG_pwy314_pc3 2 2 0.973 0.007 0.002 0.957
TG_pwy321_pc3 2 2 0.464 0.595 0.557 0.518
TG_pwy324_pc3 2 2 0.369 0.448 0.701 0.442
TG_pwy327_pc2 3 2 0.496 0.063 0.254 0.44
TG_pwy328_pc2 3 2 0.496 0.063 0.254 0.44
TG_pwy339_pc4 2 2 0.046 -0.166 0.995 0.115
TG_pwy340_pc3 2 2 0.09 0.115 0.98 0.167
TG_pwy342_pc4 2 2 0.607 -0.146 0.336 0.556
TG_pwy344_pc3 2 2 0.973 -0.007 0.002 0.952
TG_pwy346_pc4 2 2 0.642 0.052 0.284 0.644
TG_pwy357_pc3 2 2 0.111 0.19 0.97 0.206
TG_pwy369_pc2 2 2 0.652 -0.088 0.27 0.644
TG_pwy371_pc2 2 2 0.732 -0.055 0.167 0.648
TG_pwy377_pc5 2 2 0.661 0.103 0.258 0.585
TG_pwy378_pc3 2 2 0.008 -0.147 1 0.011
TG_pwy3_pc3 2 2 0.399 -0.438 0.657 0.497
TG_pwy405_pc2 2 2 0.214 -0.438 0.891 0.333
TG_pwy405_pc4 2 2 0.06 0.167 0.991 0.074
TG_pwy406_pc2 3 3 0.451 -0.115 0.302 0.346
TG_pwy407_pc2 3 3 0.451 -0.105 0.301 0.324
TG_pwy410_pc2 2 2 0.134 0.237 0.956 0.237
TG_pwy414_pc1 2 2 0.956 -0.016 0.005 0.921
TG_pwy417_pc3 3 1 0.012 0.141 0.976 0.043
TG_pwy435_pc5 2 2 0.636 -0.048 0.293 0.644
TG_pwy437_pc5 2 2 0.67 -0.046 0.246 0.644
TG_pwy438_pc2 2 2 0.628 -0.125 0.304 0.521
TG_pwy442_pc5 2 2 0.689 0.055 0.22 0.644
TG_pwy446_pc4 2 2 0.106 0.141 0.972 0.212
TG_pwy446_pc5 2 2 0.094 -0.144 0.978 0.195
TG_pwy460_pc4 2 1 0.033 -0.213 0.997 0.083
TG_pwy461_pc4 2 2 0.798 -0.103 0.097 0.663
TG_pwy472_pc5 4 4 0.763 0.033 0.035 0.752
TG_pwy480_pc2 3 3 0.448 -0.108 0.305 0.349
TG_pwy480_pc4 2 2 0.474 0.115 0.541 0.423
TG_pwy500_pc4 2 2 0.636 0.07 0.293 0.644
TG_pwy502_pc4 2 2 0.636 0.07 0.293 0.644
TG_pwy507_pc5 2 2 0.692 0.054 0.217 0.644
TG_pwy538_pc5 3 3 0.386 -0.022 0.376 0.356
TG_pwy53_pc3 2 2 0.733 0.19 0.166 0.622
TG_pwy53_pc5 2 2 0.675 0.106 0.238 0.534
TG_pwy542_pc5 3 3 0.363 0.027 0.406 0.343
TG_pwy547_pc3 2 2 0.064 -0.271 0.99 0.042
TG_pwy548_pc5 2 2 0.589 0.051 0.362 0.599
TG_pwy555_pc2 2 2 0.951 0.006 0.006 0.878
TG_pwy557_pc1 3 2 0.754 -0.033 0.061 0.781
TG_pwy558_pc1 3 2 0.459 0.079 0.293 0.359
TG_pwy572_pc2 2 2 0.439 -0.131 0.595 0.497
TG_pwy573_pc1 2 2 0.064 0.241 0.99 0.074
TG_pwy5_pc4 2 2 0.313 0.214 0.778 0.393
TG_pwy621_pc4 2 2 0.843 -0.043 0.06 0.719
TG_pwy629_pc5 2 2 0.669 0.031 0.246 0.644
TG_pwy638_pc2 2 2 0.283 0.518 0.815 0.396
TG_pwy645_pc3 2 2 0.436 0.376 0.599 0.444
TG_pwy65_pc3 2 2 0.423 -0.098 0.62 0.359
TG_pwy65_pc4 2 2 0.419 -0.104 0.626 0.355
TG_pwy661_pc3 3 3 0.123 0.57 0.769 0.188
TG_pwy668_pc2 3 3 0.479 0.094 0.271 0.376
TG_pwy669_pc2 2 2 0.588 -0.141 0.363 0.518
TG_pwy670_pc2 3 3 0.479 0.094 0.271 0.376
TG_pwy672_pc5 2 2 0.104 -0.141 0.973 0.21
TG_pwy675_pc5 2 2 0.735 0.044 0.163 0.648
TG_pwy685_pc4 3 3 0.953 -0.006 0.002 0.958
TG_pwy724_pc5 2 1 0.021 -0.128 0.999 0.029
TG_pwy749_pc2 2 2 0.579 -0.143 0.377 0.518
TG_pwy764_pc3 2 2 0.757 -0.074 0.138 0.645
TG_pwy770_pc3 2 2 0.452 0.148 0.575 0.402
TG_pwy770_pc5 3 3 0.399 0.059 0.362 0.356
TG_pwy777_pc2 2 2 0.841 -0.036 0.061 0.715
TG_pwy778_pc5 3 3 0.225 -0.131 0.6 0.228
TG_pwy77_pc2 2 2 0.699 0.045 0.208 0.645
TG_pwy786_pc4 3 3 0.787 -0.056 0.045 0.866
