factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
myeloid_wbc_pwy145_pc3 2 2 0.854 -0.029 0.052 0.651
myeloid_wbc_pwy147_pc4 2 2 0.13 0.186 0.959 0.334
myeloid_wbc_pwy205_pc1 2 2 0.818 0.03 0.079 0.627
myeloid_wbc_pwy218_pc2 2 2 0.982 -0.003 0.001 0.958
myeloid_wbc_pwy293_pc1 3 2 0.959 -0.005 0.002 0.98
myeloid_wbc_pwy321_pc5 2 0 0.026 0.166 0.998 0.074
myeloid_wbc_pwy326_pc2 2 0 0.019 -0.142 0.999 0.075
myeloid_wbc_pwy49_pc4 2 2 0.142 0.091 0.951 0.305
neut_pwy105_pc2 2 2 0.014 -0.147 1 0.049
neut_pwy107_pc1 2 1 0.889 -0.033 0.03 0.751
neut_pwy129_pc4 2 2 0.771 -0.023 0.124 0.583
neut_pwy12_pc3 2 2 0.86 -0.023 0.047 0.665
neut_pwy12_pc4 2 2 0.915 -0.014 0.018 0.781
neut_pwy143_pc4 3 3 0.993 0 0 0.994
neut_pwy144_pc1 2 1 0.702 -0.061 0.203 0.543
neut_pwy145_pc3 2 2 0.864 -0.029 0.045 0.693
neut_pwy147_pc4 2 2 0.707 0.078 0.197 0.503
neut_pwy160_pc3 2 2 0.086 -0.071 0.982 0.134
neut_pwy161_pc4 2 2 0.081 0.058 0.984 0.24
neut_pwy200_pc2 2 2 0.877 0.018 0.037 0.746
neut_pwy205_pc1 2 2 0.807 0.029 0.089 0.614
neut_pwy224_pc4 2 2 0.031 -0.066 0.998 0.054
neut_pwy272_pc5 3 3 0.679 0.034 0.103 0.684
neut_pwy321_pc5 2 0 0.037 0.155 0.997 0.131
neut_pwy65_pc2 2 2 0.915 -0.009 0.018 0.783
neut_pwy77_pc3 2 2 0.132 -0.078 0.958 0.283
neut_pwy93_pc5 2 2 0.018 -0.067 0.999 0.038
pct_pwy104_pc3 2 2 0.842 0.024 0.061 0.693
pct_pwy106_pc4 3 3 0.352 -0.042 0.42 0.291
pct_pwy116_pc5 2 2 0.235 0.067 0.87 0.389
pct_pwy119_pc3 2 2 0.026 0.057 0.998 0.023
pct_pwy119_pc5 2 2 0.15 0.069 0.946 0.305
pct_pwy120_pc3 2 2 0.421 0.081 0.623 0.426
pct_pwy122_pc2 2 2 0.885 -0.013 0.032 0.74
pct_pwy126_pc1 3 3 0.001 0.108 0.998 0.003
pct_pwy12_pc4 3 3 0.495 -0.044 0.255 0.405
pct_pwy131_pc5 2 2 0.448 -0.032 0.582 0.458
pct_pwy138_pc5 3 3 0.203 0.09 0.635 0.23
pct_pwy143_pc3 2 2 0.115 -0.051 0.968 0.156
pct_pwy143_pc5 3 3 0.212 0.063 0.621 0.23
pct_pwy145_pc3 2 2 0.018 -0.061 0.999 0.025
pct_pwy147_pc1 2 2 0.669 0.05 0.246 0.588
pct_pwy147_pc4 2 2 0.34 0.203 0.741 0.483
pct_pwy157_pc3 2 2 0.025 -0.087 0.999 0.045
pct_pwy15_pc4 2 2 0.012 -0.076 1 0.029
pct_pwy161_pc3 2 2 0.005 0.061 1 0.011
pct_pwy165_pc1 2 2 0.995 -0.001 0 0.988
pct_pwy165_pc5 6 6 0.844 0.007 0.009 0.831
pct_pwy178_pc3 2 2 0.974 0.003 0.002 0.943
pct_pwy179_pc5 3 3 0.026 0.066 0.949 0.032
pct_pwy183_pc1 2 2 0.056 0.092 0.992 0.087
pct_pwy183_pc2 2 2 0.072 0.05 0.987 0.053
pct_pwy185_pc5 2 2 0.323 -0.148 0.765 0.474
pct_pwy18_pc4 2 2 0.992 -0.001 0 0.979
pct_pwy195_pc5 3 3 0.493 0.05 0.257 0.364
pct_pwy199_pc3 2 2 0.041 -0.09 0.996 0.117
pct_pwy202_pc5 4 4 0.146 -0.042 0.559 0.124
pct_pwy204_pc5 2 2 0.128 -0.053 0.96 0.206
pct_pwy205_pc5 2 2 0.455 0.102 0.57 0.479
pct_pwy20_pc3 2 2 0.655 -0.035 0.266 0.603
pct_pwy213_pc2 2 2 0.695 -0.056 0.213 0.559
pct_pwy217_pc3 3 3 0.49 -0.057 0.26 0.364
pct_pwy221_pc5 3 3 0.003 -0.056 0.995 0.004
pct_pwy226_pc4 3 3 0.543 0.032 0.209 0.571
pct_pwy232_pc3 2 2 0.636 -0.037 0.293 0.536
pct_pwy233_pc1 2 2 0.732 0.038 0.167 0.6
pct_pwy243_pc4 2 1 0.104 0.116 0.974 0.097
pct_pwy244_pc4 3 3 0.001 -0.082 0.998 0.002
pct_pwy250_pc2 2 2 0.967 0.006 0.003 0.927
pct_pwy257_pc1 2 2 0.599 0.053 0.346 0.536
pct_pwy265_pc5 2 2 0.435 0.054 0.602 0.446
pct_pwy269_pc4 3 3 0.317 0.033 0.466 0.294
pct_pwy26_pc1 2 2 0.035 -0.118 0.997 0.082
pct_pwy272_pc5 2 2 0.406 0.12 0.645 0.479
pct_pwy281_pc3 2 2 0.031 0.061 0.998 0.034
pct_pwy285_pc4 2 2 0.965 0.003 0.003 0.919
pct_pwy286_pc5 2 2 0.37 0.102 0.698 0.5
pct_pwy295_pc4 2 2 0.02 0.1 0.999 0.066
pct_pwy296_pc5 2 2 0.397 0.079 0.66 0.479
pct_pwy30_pc4 3 3 0.43 -0.094 0.325 0.288
pct_pwy324_pc5 3 3 0.803 -0.022 0.039 0.797
pct_pwy328_pc3 2 2 0.901 -0.01 0.024 0.809
pct_pwy328_pc4 2 2 0.515 -0.084 0.477 0.515
pct_pwy34_pc3 2 2 0.988 -0.002 0 0.981
pct_pwy35_pc2 2 2 0.035 0.1 0.997 0.1
pct_pwy4_pc3 2 2 0.889 -0.019 0.03 0.767
pct_pwy50_pc3 5 5 0.644 0.025 0.059 0.639
pct_pwy56_pc2 2 2 0.628 0.093 0.305 0.517
pct_pwy69_pc4 2 2 0.996 -0.001 0 0.986
pct_pwy95_pc5 3 3 0.176 -0.103 0.679 0.233
pdw_pwy103_pc1 2 2 0.899 0.014 0.025 0.783
pdw_pwy10_pc2 2 2 0.525 0.046 0.461 0.523
pdw_pwy12_pc4 2 2 0.813 0.077 0.084 0.694
pdw_pwy135_pc4 2 2 0.751 -0.037 0.145 0.594
pdw_pwy141_pc2 2 2 0.97 -0.004 0.002 0.933
pdw_pwy148_pc4 2 2 0.065 -0.092 0.989 0.136
pdw_pwy164_pc4 2 2 0.228 0.174 0.877 0.348
pdw_pwy166_pc3 2 2 0.863 0.024 0.046 0.736
pdw_pwy175_pc1 2 2 0.659 -0.1 0.26 0.55
pdw_pwy175_pc4 2 2 0.506 0.172 0.491 0.486
pdw_pwy20_pc5 2 2 0.6 -0.109 0.346 0.511
pdw_pwy238_pc4 2 2 0.012 0.067 1 0.026
pdw_pwy244_pc4 2 2 0.786 -0.037 0.109 0.622
pdw_pwy254_pc1 2 2 0.035 -0.114 0.997 0.093
pdw_pwy275_pc5 3 3 0.38 -0.071 0.384 0.322
pdw_pwy305_pc3 2 2 0.985 -0.002 0.001 0.973
pdw_pwy313_pc1 2 2 0.042 0.091 0.996 0.091
pdw_pwy325_pc4 2 2 0.145 0.096 0.949 0.281
pdw_pwy32_pc2 2 2 0.925 0.015 0.014 0.829
pdw_pwy331_pc4 2 2 0.471 -0.119 0.545 0.482
pdw_pwy33_pc2 2 2 0.513 -0.045 0.48 0.516
pdw_pwy50_pc4 2 2 0.87 -0.024 0.041 0.783
pdw_pwy69_pc4 2 2 0.031 0.081 0.998 0.05
pdw_pwy72_pc2 3 3 0.026 -0.202 0.949 0.054
pdw_pwy73_pc1 2 2 0.642 -0.055 0.284 0.515
pdw_pwy78_pc3 2 2 0.916 -0.029 0.017 0.828
pdw_pwy84_pc4 2 2 0.279 0.101 0.82 0.181
pdw_pwy88_pc1 2 2 0.027 -0.1 0.998 0.059
pdw_pwy89_pc4 2 2 0.886 0.009 0.032 0.761
pdw_pwy93_pc3 2 2 0.771 0.04 0.124 0.627
plt_pwy100_pc1 2 2 0.032 -0.073 0.998 0.067
plt_pwy100_pc5 2 1 0.165 0.135 0.934 0.193
plt_pwy106_pc4 2 2 0.988 0.001 0 0.97
plt_pwy107_pc4 2 1 0.138 -0.132 0.954 0.144
plt_pwy128_pc3 2 1 0.553 -0.053 0.417 0.521
plt_pwy12_pc4 4 4 0.344 -0.069 0.295 0.313
plt_pwy138_pc5 3 3 0.43 0.062 0.325 0.299
plt_pwy143_pc4 2 2 0.203 -0.058 0.902 0.333
plt_pwy147_pc4 2 2 0.336 0.187 0.747 0.469
plt_pwy165_pc5 2 2 0.037 0.052 0.997 0.085
plt_pwy183_pc2 2 2 0.001 0.061 1 0.001
plt_pwy184_pc5 2 2 0.149 0.114 0.946 0.264
plt_pwy199_pc3 2 2 0.07 -0.1 0.988 0.154
plt_pwy202_pc5 2 2 0.032 -0.068 0.998 0.077
plt_pwy213_pc2 2 2 0.954 0.009 0.005 0.913
plt_pwy237_pc2 2 1 0.434 0.097 0.603 0.419
plt_pwy243_pc4 2 1 0.109 0.122 0.971 0.131
plt_pwy244_pc4 3 3 0.885 0.013 0.013 0.908
plt_pwy250_pc4 2 2 0.099 -0.105 0.976 0.174
plt_pwy254_pc1 2 2 0.177 0.128 0.924 0.321
plt_pwy254_pc4 2 2 0.768 -0.032 0.127 0.623
plt_pwy266_pc5 2 2 0.012 0.071 1 0.033
plt_pwy281_pc2 2 2 0.128 -0.145 0.96 0.258
plt_pwy281_pc3 2 2 0.042 0.074 0.996 0.048
plt_pwy284_pc2 2 2 0.945 0.004 0.007 0.862
plt_pwy302_pc1 2 2 0.022 0.108 0.999 0.062
plt_pwy30_pc4 2 2 0.127 -0.132 0.961 0.239
plt_pwy324_pc2 2 2 0.152 -0.086 0.944 0.287
plt_pwy55_pc5 3 3 0.882 -0.022 0.014 0.907
plt_pwy88_pc1 2 2 0.534 0.102 0.447 0.531
rbc_pwy101_pc5 2 2 0.942 0.004 0.008 0.851
rbc_pwy104_pc3 2 2 0.117 -0.123 0.967 0.13
rbc_pwy108_pc1 2 2 0.975 0.004 0.002 0.943
rbc_pwy111_pc3 2 1 0.067 -0.105 0.989 0.167
rbc_pwy113_pc2 2 2 0.845 0.02 0.058 0.711
rbc_pwy117_pc2 2 2 0.94 -0.008 0.009 0.844
rbc_pwy119_pc5 2 2 0.965 0.004 0.003 0.919
rbc_pwy165_pc1 2 1 0.094 -0.099 0.978 0.226
rbc_pwy168_pc1 2 1 0.005 0.082 1 0.01
rbc_pwy170_pc2 3 3 0.445 -0.038 0.308 0.339
rbc_pwy200_pc3 3 3 0.561 0.029 0.193 0.481
rbc_pwy204_pc3 2 2 0.762 -0.036 0.133 0.641
rbc_pwy217_pc3 4 4 0.995 0 0 0.997
rbc_pwy220_pc2 2 1 0.091 0.112 0.98 0.195
rbc_pwy238_pc3 2 1 0.957 0.006 0.005 0.896
rbc_pwy243_pc4 2 2 0.781 0.022 0.114 0.665
rbc_pwy24_pc5 2 2 0.087 0.086 0.981 0.205
rbc_pwy265_pc3 2 2 0.71 0.032 0.194 0.639
rbc_pwy303_pc1 2 2 0.011 0.138 1 0.029
rbc_pwy321_pc5 2 1 0.743 0.027 0.154 0.629
rbc_pwy324_pc2 2 2 0.888 -0.005 0.031 0.923
rbc_pwy44_pc5 2 2 0.048 -0.077 0.994 0.124
rbc_pwy47_pc4 2 2 0.961 0.005 0.004 0.911
rbc_pwy51_pc3 2 2 0.031 -0.079 0.998 0.08
rbc_pwy55_pc2 2 2 0.873 -0.02 0.039 0.783
rbc_pwy56_pc3 2 2 0.917 -0.01 0.017 0.808
rbc_pwy58_pc1 2 2 0.553 0.108 0.417 0.504
rbc_pwy5_pc2 2 2 0.9 0.013 0.024 0.764
rbc_pwy82_pc3 3 3 0.688 -0.048 0.097 0.723
rbc_pwy83_pc4 2 2 0.028 0.08 0.998 0.064
rbc_pwy94_pc2 2 2 0.06 -0.055 0.991 0.124
rbc_pwy99_pc5 2 2 0.237 -0.148 0.868 0.457
rdw_pwy100_pc2 3 3 0.029 -0.117 0.942 0.029
rdw_pwy108_pc3 2 2 0.946 -0.01 0.007 0.877
rdw_pwy118_pc4 2 2 0.489 0.069 0.517 0.508
rdw_pwy128_pc2 2 2 0.081 -0.069 0.984 0.083
rdw_pwy131_pc3 2 2 0.551 -0.087 0.42 0.483
rdw_pwy156_pc1 2 2 0.029 0.129 0.998 0.03
rdw_pwy161_pc2 2 2 0.975 0.004 0.002 0.951
rdw_pwy181_pc2 2 2 0.02 0.083 0.999 0.022
rdw_pwy1_pc5 3 3 0.449 -0.087 0.304 0.331
rdw_pwy223_pc4 3 3 0.604 -0.062 0.157 0.589
rdw_pwy227_pc3 2 2 0.719 -0.039 0.183 0.609
rdw_pwy232_pc5 2 2 0.861 -0.017 0.047 0.753
rdw_pwy254_pc4 2 2 0.695 -0.102 0.212 0.567
rdw_pwy261_pc4 2 2 0.028 0.1 0.998 0.077
rdw_pwy266_pc5 3 3 0.782 -0.017 0.047 0.806
rdw_pwy269_pc3 2 2 0.976 0.003 0.001 0.952
rdw_pwy273_pc3 2 2 0.994 -0.001 0 0.987
rdw_pwy27_pc3 2 2 0.987 -0.002 0 0.975
rdw_pwy282_pc3 2 2 0.945 0.005 0.008 0.866
rdw_pwy283_pc2 2 2 0.913 0.011 0.018 0.808
rdw_pwy28_pc2 2 2 0.906 0.016 0.021 0.802
rdw_pwy301_pc3 2 2 0.045 0.069 0.995 0.106
rdw_pwy40_pc5 2 2 0.897 -0.014 0.026 0.787
rdw_pwy4_pc3 2 2 0.514 0.213 0.478 0.527
rdw_pwy80_pc1 2 2 0.746 -0.053 0.151 0.6
rdw_pwy82_pc1 2 2 0.761 -0.068 0.134 0.58
rdw_pwy88_pc2 2 2 0.548 0.181 0.425 0.483
rdw_pwy89_pc2 2 2 0.959 -0.005 0.004 0.906
ret_pwy10_pc1 2 2 0.796 0.051 0.099 0.638
ret_pwy135_pc1 2 2 0.699 -0.053 0.208 0.565
ret_pwy15_pc5 2 2 0.089 -0.073 0.981 0.21
ret_pwy179_pc3 2 2 0.942 0.008 0.008 0.871
ret_pwy206_pc3 2 2 0.692 0.131 0.217 0.573
ret_pwy208_pc4 2 2 0.669 -0.038 0.246 0.618
ret_pwy243_pc3 2 2 0.024 -0.088 0.999 0.022
ret_pwy263_pc4 2 2 0.145 -0.171 0.949 0.27
ret_pwy35_pc2 2 2 0.278 -0.369 0.821 0.418
ret_pwy43_pc1 2 2 0.959 -0.008 0.004 0.901
ukb.allasthma_pwy111_pc1 2 2 0.735 0.068 0.164 0.578
ukb.allasthma_pwy115_pc1 2 2 0.178 0.248 0.924 0.355
ukb.allasthma_pwy130_pc5 2 1 0.299 -0.15 0.796 0.475
ukb.allasthma_pwy167_pc5 2 2 0.95 -0.008 0.006 0.846
ukb.allasthma_pwy175_pc1 2 2 0.873 -0.029 0.039 0.782
ukb.allasthma_pwy198_pc3 2 2 0.908 0.026 0.021 0.78
ukb.allasthma_pwy219_pc1 2 2 0.105 0.137 0.973 0.241
ukb.allasthma_pwy223_pc1 2 2 0.982 0.004 0.001 0.938
ukb.allasthma_pwy235_pc1 2 2 0.952 0.011 0.006 0.876
ukb.allasthma_pwy238_pc3 2 1 0.804 -0.058 0.092 0.642
ukb.allasthma_pwy244_pc3 2 2 0.77 -0.058 0.124 0.639
ukb.allasthma_pwy259_pc2 3 2 0.644 0.081 0.127 0.691
ukb.allasthma_pwy272_pc2 2 2 0.026 0.135 0.998 0.074
ukb.allasthma_pwy278_pc1 2 2 0.994 0.001 0 0.987
ukb.allasthma_pwy29_pc4 2 2 0.775 0.077 0.12 0.595
ukb.allasthma_pwy307_pc1 2 2 0.935 -0.018 0.01 0.844
ukb.allasthma_pwy30_pc4 2 1 0.593 0.248 0.357 0.502
ukb.allasthma_pwy327_pc5 2 2 0.691 -0.117 0.217 0.556
ukb.allasthma_pwy331_pc4 2 1 0.254 -0.153 0.85 0.437
ukb.allasthma_pwy41_pc1 2 2 0.62 -0.088 0.315 0.54
ukb.allasthma_pwy58_pc2 2 2 0.917 -0.023 0.017 0.776
ukb.allasthma_pwy63_pc3 2 2 0.012 -0.143 1 0.021
ukb.allasthma_pwy64_pc5 2 2 0.917 -0.032 0.017 0.776
ukb.allasthma_pwy6_pc2 3 3 0.614 -0.067 0.149 0.595
ukb.allasthma_pwy87_pc5 2 2 0.154 -0.251 0.943 0.194
ukb.allasthma_pwy96_pc5 2 1 0.286 -0.167 0.812 0.464
ukb.allasthma_pwy9_pc4 2 2 0.928 -0.013 0.013 0.805
wbc_pwy105_pc2 2 2 0.115 -0.164 0.968 0.289
wbc_pwy111_pc3 2 1 0.721 -0.076 0.18 0.54
wbc_pwy113_pc1 2 2 0.852 -0.018 0.053 0.677
wbc_pwy120_pc1 2 2 0.82 0.023 0.077 0.656
wbc_pwy143_pc1 2 2 0.833 0.019 0.067 0.661
wbc_pwy145_pc3 2 2 0.888 -0.022 0.031 0.689
wbc_pwy153_pc3 2 2 0.986 -0.002 0.001 0.965
wbc_pwy186_pc1 2 2 0.88 -0.015 0.035 0.662
wbc_pwy200_pc2 3 3 0.527 0.046 0.224 0.419
wbc_pwy23_pc5 2 2 0.737 -0.032 0.161 0.564
wbc_pwy240_pc5 2 2 0.832 0.025 0.068 0.707
wbc_pwy321_pc3 2 1 0.652 0.077 0.27 0.526
wbc_pwy321_pc5 2 0 0.054 0.209 0.993 0.158
wbc_pwy326_pc2 2 0 0.009 -0.179 1 0.029
wbc_pwy42_pc4 2 2 0.664 0.072 0.254 0.489
wbc_pwy50_pc3 2 2 0.924 -0.014 0.014 0.779
wbc_pwy59_pc3 2 2 0.99 -0.001 0 0.966
wbc_pwy65_pc2 2 2 0.881 -0.013 0.035 0.716
wbc_pwy66_pc1 2 2 0.007 -0.086 1 0.019
wbc_pwy81_pc3 2 2 0.005 -0.092 1 0.022
wbc_pwy82_pc3 2 2 0.971 0.004 0.002 0.931
