factors	hsq	SE	zscore	pval	qvalues
pwy11_pc3	1e-06	1.023442	9.7709494040698e-07	0.999999220391033	0.999999406061019
pwy110_pc1	1e-06	1.010784	9.89331053914585e-07	0.999999210628027	0.999999406061019
pwy110_pc2	1e-06	1.061334	9.42210463435638e-07	0.999999248224818	0.999999406061019
pwy110_pc3	0.999999	1.094603	0.913572318000225	0.360941617576175	0.999999406061019
pwy110_pc4	1e-06	0.889006	1.12485180077525e-06	0.999999102498115	0.999999406061019
pwy110_pc5	0.999999	1.138652	0.878230574398499	0.379818603006971	0.999999406061019
pwy111_pc1	0.342425	1.005716	0.340478823047461	0.733495967949449	0.999999406061019
pwy111_pc2	1e-06	1.01703	9.83255164547752e-07	0.999999215475885	0.999999406061019
pwy111_pc3	1e-06	1.150549	8.69150292599446e-07	0.999999306518401	0.999999406061019
pwy111_pc4	1e-06	0.960564	1.04105504682666e-06	0.999999169358251	0.999999406061019
pwy111_pc5	1e-06	0.972602	1.0281697960728e-06	0.999999179639194	0.999999406061019
pwy112_pc1	1e-06	0.934688	1.06987572323599e-06	0.999999146362679	0.999999406061019
pwy112_pc2	1e-06	1.160771	8.61496367500566e-07	0.999999312625349	0.999999406061019
pwy112_pc3	1e-06	1.096043	9.12372963469499e-07	0.999999272031699	0.999999406061019
pwy112_pc4	0.941846	0.968594	0.972384714338515	0.330859193483124	0.999999406061019
pwy112_pc5	0.999999	1.168033	0.856139338528963	0.391920711500004	0.999999406061019
pwy113_pc1	0.479485	0.98119	0.488677014645482	0.625070379240392	0.999999406061019
pwy113_pc2	1e-06	1.037921	9.6346446405844e-07	0.999999231266579	0.999999406061019
pwy113_pc3	1e-06	1.168799	8.55579102993757e-07	0.999999317346643	0.999999406061019
pwy113_pc4	1e-06	0.84309	1.18611298912334e-06	0.999999053618759	0.999999406061019
pwy113_pc5	0.525054	0.903099	0.581391408915302	0.560976686254376	0.999999406061019
pwy114_pc1	0.484165	1.036983	0.46689772156342	0.640573055490805	0.999999406061019
pwy114_pc2	1e-06	1.02455	9.76038260699819e-07	0.999999221234141	0.999999406061019
pwy114_pc3	1e-06	1.150724	8.69018113813564e-07	0.999999306623864	0.999999406061019
pwy114_pc4	1e-06	0.931828	1.07315942427143e-06	0.999999143742664	0.999999406061019
pwy114_pc5	0.062202	1.082243	0.0574750772238767	0.95416675877667	0.999999406061019
pwy115_pc1	0.161278	0.942173	0.171176631043343	0.864084882005705	0.999999406061019
pwy115_pc2	1e-06	1.116664	8.95524526625735e-07	0.999999285474806	0.999999406061019
pwy115_pc3	1e-06	0.883017	1.13248102811158e-06	0.999999096410872	0.999999406061019
pwy115_pc4	0.328932	1.091214	0.301436748428814	0.763081475459307	0.999999406061019
pwy115_pc5	0.215634	0.879688	0.245125544511236	0.80635922451379	0.999999406061019
pwy116_pc1	0.091136	0.927674	0.098241408080856	0.921740602581315	0.999999406061019
pwy116_pc2	1e-06	1.190065	8.402902362476e-07	0.999999329545394	0.999999406061019
