factors	hsq	SE	zscore	pval	qvalues
pwy151_pc5	0.655185	0.726962	0.901264440232089	0.367447735814768	0.907416664664517
pwy152_pc1	0.637734	0.730166	0.873409608226075	0.38243985578826	0.919217457532613
pwy152_pc2	0.767499	0.763116	1.00574355668077	0.314538944913891	0.871030924376928
pwy152_pc3	1e-06	0.765814	1.30580010289705e-06	0.999998958122258	0.999999263093018
pwy152_pc4	0.24717	0.597387	0.41375188947868	0.679055821245825	0.999999263093018
pwy152_pc5	0.519629	0.662784	0.784009571745848	0.433034493897763	0.943119072219813
pwy153_pc1	0.059087	0.755331	0.0782266317680593	0.937647777837009	0.999999263093018
pwy153_pc2	0.756789	0.549202	1.37797932272643	0.168209672278165	0.848587734084721
pwy153_pc3	0.046965	0.907532	0.0517502413138049	0.958727704062712	0.999999263093018
pwy153_pc4	0.999999	1.189829	0.840456065535468	0.400652725203771	0.937521226641367
pwy153_pc5	1e-06	0.765706	1.30598428117319e-06	0.999998957975305	0.999999263093018
pwy154_pc1	0.269113	0.697486	0.385832833920681	0.699620476648181	0.999999263093018
pwy154_pc2	0.999999	0.715446	1.39772813042494	0.162194723499209	0.848587734084721
pwy154_pc3	0.500957	0.673572	0.743731924723712	0.457038671543443	0.966583091253757
pwy154_pc4	0.999999	0.675599	1.48016648929321	0.138828821041536	0.848587734084721
pwy154_pc5	1e-06	0.787792	1.26937059528403e-06	0.9999989871888	0.999999263093018
pwy155_pc1	1e-06	0.723535	1.38210314635781e-06	0.999998897241238	0.999999263093018
pwy155_pc2	0.694341	0.691902	1.00352506568849	0.315607589208989	0.87201806292109
pwy155_pc3	1e-06	0.885172	1.12972394065786e-06	0.99999909861071	0.999999263093018
pwy155_pc4	0.517161	0.724571	0.713747859077992	0.475383106586981	0.983486955678912
pwy155_pc5	0.999999	0.795521	1.25703658357228	0.208740388723906	0.848587734084721
pwy156_pc1	0.304344	0.667531	0.455924893375738	0.648443988070536	0.999999263093018
pwy156_pc2	0.229194	0.791597	0.289533689490991	0.772173002839761	0.999999263093018
pwy156_pc3	0.642841	0.693233	0.927308711501039	0.353766272561965	0.896872240297938
pwy156_pc4	0.237947	0.610099	0.3900137518665	0.696526378063798	0.999999263093018
